"CubeId";"plimoinreg"
"PublishingDate";"2024-09-23 09:00"

"Date";"D0";"D1";"D2";"Value"
"1992";"GF";"RG1";"A";"141.89175163"
"1992";"GF";"US";"A";"114.06763979"
"1993";"EW";"GS";"A";"111.88976971"
"1993";"EW";"GS";"T";"114.20032223"
"1993";"EW";"RZ";"A";"125.77448488"
"1993";"EW";"RZ";"T";"120.05631732"
"1993";"EW";"RO";"A";"115.13828723"
"1993";"EW";"RO";"T";"113.18676412"
"1993";"EW";"RI";"A";"113.02683221"
"1993";"EW";"RI";"T";"115.4952783"
"1993";"EW";"RN";"A";"114.02264408"
"1993";"EW";"RN";"T";"112.46585636"
"1993";"EW";"RB0";"A";"113.40050288"
"1993";"EW";"RB0";"T";"114.63797501"
"1993";"EW";"RS";"A";"105.86091204"
"1993";"EW";"RS";"T";"110.42588436"
"1993";"EW";"RG0";"A";"104.50222856"
"1993";"EW";"RG0";"T";"118.027715"
"1993";"EW";"RW";"A";"112.57668995"
"1993";"EW";"RW";"T";"118.2844929"
"1993";"EH";"GS";"A";"114.53812637"
"1993";"EH";"GS";"T";"99.41122508"
"1993";"EH";"RZ";"A";"120.95837023"
"1993";"EH";"RZ";"T";"106.7768169"
"1993";"EH";"RO";"A";"115.71229147"
"1993";"EH";"RO";"T";"99.29096633"
"1993";"EH";"RI";"A";"116.15210988"
"1993";"EH";"RI";"T";"102.79027866"
"1993";"EH";"RN";"A";"113.8104405"
"1993";"EH";"RN";"T";"97.82054767"
"1993";"EH";"RB0";"A";"120.46882512"
"1993";"EH";"RB0";"T";"100.98234577"
"1993";"EH";"RS";"A";"102.56127728"
"1993";"EH";"RS";"T";"93.56105571"
"1993";"EH";"RG0";"A";"101.53028928"
"1993";"EH";"RG0";"T";"96.96331568"
"1993";"EH";"RW";"A";"101.48835579"
"1993";"EH";"RW";"T";"100.68803991"
"1993";"MW";"GS";"A";"142.98756791"
"1993";"MW";"RZ";"A";"147.41359532"
"1993";"MW";"RO";"A";"142.43159261"
"1993";"MW";"RI";"A";"146.97738735"
"1993";"MW";"RN";"A";"143.82132091"
"1993";"MW";"RB0";"A";"140.48704254"
"1993";"MW";"RS";"A";"122.32105603"
"1993";"MW";"RG0";"A";"130.27273692"
"1993";"MW";"RW";"A";"126.34349888"
"1993";"BF";"GS";"A";"114.96135023"
"1993";"BF";"RZ";"A";"114.37957507"
"1993";"BF";"RB1";"A";"112.2460729"
"1993";"BF";"RG1";"A";"121.50860019"
"1993";"BF";"US";"A";"112.07013608"
"1993";"GF";"GS";"A";"115.32444389"
"1993";"GF";"RZ";"A";"107.13622091"
"1993";"GF";"RB1";"A";"103.75268175"
"1993";"GF";"RG1";"A";"150.85748094"
"1993";"GF";"US";"A";"105.09420759"
"1994";"EW";"GS";"A";"111.52506562"
"1994";"EW";"GS";"T";"112.37981621"
"1994";"EW";"RZ";"A";"120.46954589"
"1994";"EW";"RZ";"T";"114.65012466"
"1994";"EW";"RO";"A";"114.16343707"
"1994";"EW";"RO";"T";"112.45072893"
"1994";"EW";"RI";"A";"110.14593387"
"1994";"EW";"RI";"T";"112.72965162"
"1994";"EW";"RN";"A";"112.73362036"
"1994";"EW";"RN";"T";"111.13562552"
"1994";"EW";"RB0";"A";"113.28640495"
"1994";"EW";"RB0";"T";"110.81022921"
"1994";"EW";"RS";"A";"107.71180211"
"1994";"EW";"RS";"T";"111.24686197"
"1994";"EW";"RG0";"A";"105.55644508"
"1994";"EW";"RG0";"T";"114.16427012"
"1994";"EW";"RW";"A";"110.39976094"
"1994";"EW";"RW";"T";"116.64025712"
"1994";"EH";"GS";"A";"114.44994832"
"1994";"EH";"GS";"T";"100.08245434"
"1994";"EH";"RZ";"A";"119.70289637"
"1994";"EH";"RZ";"T";"105.8567472"
"1994";"EH";"RO";"A";"112.9913776"
"1994";"EH";"RO";"T";"100.01207397"
"1994";"EH";"RI";"A";"117.02973622"
"1994";"EH";"RI";"T";"103.68005666"
"1994";"EH";"RN";"A";"113.52654726"
"1994";"EH";"RN";"T";"98.68050659"
"1994";"EH";"RB0";"A";"114.85379649"
"1994";"EH";"RB0";"T";"100.94215376"
"1994";"EH";"RS";"A";"104.68286802"
"1994";"EH";"RS";"T";"96.02032743"
"1994";"EH";"RG0";"A";"106.73033324"
"1994";"EH";"RG0";"T";"97.49661559"
"1994";"EH";"RW";"A";"104.06099092"
"1994";"EH";"RW";"T";"100.61877824"
"1994";"MW";"GS";"A";"130.41559776"
"1994";"MW";"RZ";"A";"132.52536794"
"1994";"MW";"RO";"A";"133.87125206"
"1994";"MW";"RI";"A";"134.94183859"
"1994";"MW";"RN";"A";"133.0080197"
"1994";"MW";"RB0";"A";"129.46628918"
"1994";"MW";"RS";"A";"119.71267402"
"1994";"MW";"RG0";"A";"118.15443934"
"1994";"MW";"RW";"A";"115.93449605"
"1994";"BF";"GS";"A";"107.47909021"
"1994";"BF";"RZ";"A";"107.51157488"
"1994";"BF";"RB1";"A";"101.5293276"
"1994";"BF";"RG1";"A";"113.07401181"
"1994";"BF";"US";"A";"104.8380547"
"1994";"GF";"GS";"A";"113.66985659"
"1994";"GF";"RZ";"A";"110.56519143"
"1994";"GF";"RB1";"A";"118.11970093"
"1994";"GF";"RG1";"A";"133.92955807"
"1994";"GF";"US";"A";"102.49511997"
"1995";"EW";"GS";"A";"108.31094936"
"1995";"EW";"GS";"T";"110.03425584"
"1995";"EW";"RZ";"A";"113.65861992"
"1995";"EW";"RZ";"T";"110.2664612"
"1995";"EW";"RO";"A";"109.49994471"
"1995";"EW";"RO";"T";"110.63500372"
"1995";"EW";"RI";"A";"103.96193669"
"1995";"EW";"RI";"T";"110.85838473"
"1995";"EW";"RN";"A";"110.1279993"
"1995";"EW";"RN";"T";"109.5749093"
"1995";"EW";"RB0";"A";"108.68677523"
"1995";"EW";"RB0";"T";"108.29950882"
"1995";"EW";"RS";"A";"106.28937042"
"1995";"EW";"RS";"T";"109.83986"
"1995";"EW";"RG0";"A";"103.99347144"
"1995";"EW";"RG0";"T";"110.02281481"
"1995";"EW";"RW";"A";"108.99850159"
"1995";"EW";"RW";"T";"113.68796959"
"1995";"EH";"GS";"A";"109.99214711"
"1995";"EH";"GS";"T";"100.65329603"
"1995";"EH";"RZ";"A";"116.27184275"
"1995";"EH";"RZ";"T";"104.6252755"
"1995";"EH";"RO";"A";"111.0799761"
"1995";"EH";"RO";"T";"101.27455529"
"1995";"EH";"RI";"A";"111.41234403"
"1995";"EH";"RI";"T";"103.5177039"
"1995";"EH";"RN";"A";"110.01392941"
"1995";"EH";"RN";"T";"98.90014004"
"1995";"EH";"RB0";"A";"106.76078583"
"1995";"EH";"RB0";"T";"100.39715332"
"1995";"EH";"RS";"A";"104.72149293"
"1995";"EH";"RS";"T";"98.99128839"
"1995";"EH";"RG0";"A";"102.89998118"
"1995";"EH";"RG0";"T";"97.92804863"
"1995";"EH";"RW";"A";"101.15454964"
"1995";"EH";"RW";"T";"101.38331613"
"1995";"MW";"GS";"A";"122.918773"
"1995";"MW";"RZ";"A";"125.09800961"
"1995";"MW";"RO";"A";"125.58494008"
"1995";"MW";"RI";"A";"127.77696988"
"1995";"MW";"RN";"A";"125.39714026"
"1995";"MW";"RB0";"A";"123.20791251"
"1995";"MW";"RS";"A";"117.55554731"
"1995";"MW";"RG0";"A";"113.72026442"
"1995";"MW";"RW";"A";"111.80330112"
"1995";"BF";"GS";"A";"103.7570537"
"1995";"BF";"RZ";"A";"103.42631985"
"1995";"BF";"RB1";"A";"104.50033986"
"1995";"BF";"RG1";"A";"106.51457323"
"1995";"BF";"US";"A";"102.7382485"
"1995";"GF";"GS";"A";"116.27119164"
"1995";"GF";"RZ";"A";"109.97273259"
"1995";"GF";"RB1";"A";"138.70305707"
"1995";"GF";"RG1";"A";"129.04538993"
"1995";"GF";"US";"A";"108.27598505"
"1996";"EW";"GS";"A";"104.50111466"
"1996";"EW";"GS";"T";"107.16476468"
"1996";"EW";"RZ";"A";"106.85567759"
"1996";"EW";"RZ";"T";"105.60694727"
"1996";"EW";"RO";"A";"106.47391092"
"1996";"EW";"RO";"T";"108.4097276"
"1996";"EW";"RI";"A";"100.79484929"
"1996";"EW";"RI";"T";"108.18104709"
"1996";"EW";"RN";"A";"105.04490783"
"1996";"EW";"RN";"T";"106.39178636"
"1996";"EW";"RB0";"A";"106.43978908"
"1996";"EW";"RB0";"T";"105.99852648"
"1996";"EW";"RS";"A";"100.97159501"
"1996";"EW";"RS";"T";"107.69739215"
"1996";"EW";"RG0";"A";"100.84596918"
"1996";"EW";"RG0";"T";"105.84407346"
"1996";"EW";"RW";"A";"108.29527594"
"1996";"EW";"RW";"T";"110.42514624"
"1996";"EH";"GS";"A";"103.69988192"
"1996";"EH";"GS";"T";"98.26572745"
"1996";"EH";"RZ";"A";"107.0551652"
"1996";"EH";"RZ";"T";"100.37908422"
"1996";"EH";"RO";"A";"105.85328259"
"1996";"EH";"RO";"T";"99.27997756"
"1996";"EH";"RI";"A";"100.6120061"
"1996";"EH";"RI";"T";"99.89470535"
"1996";"EH";"RN";"A";"104.60128403"
"1996";"EH";"RN";"T";"96.67836525"
"1996";"EH";"RB0";"A";"103.79822894"
"1996";"EH";"RB0";"T";"97.36245825"
"1996";"EH";"RS";"A";"98.20400511"
"1996";"EH";"RS";"T";"98.28885715"
"1996";"EH";"RG0";"A";"97.9484538"
"1996";"EH";"RG0";"T";"95.81437989"
"1996";"EH";"RW";"A";"99.56247291"
"1996";"EH";"RW";"T";"99.39152684"
"1996";"MW";"GS";"A";"112.67227189"
"1996";"MW";"RZ";"A";"113.60650667"
"1996";"MW";"RO";"A";"115.79053887"
"1996";"MW";"RI";"A";"118.02513221"
"1996";"MW";"RN";"A";"114.48667701"
"1996";"MW";"RB0";"A";"113.49380158"
"1996";"MW";"RS";"A";"110.57989126"
"1996";"MW";"RG0";"A";"106.98171426"
"1996";"MW";"RW";"A";"107.02417915"
"1996";"BF";"GS";"A";"101.64099505"
"1996";"BF";"RZ";"A";"98.87870448"
"1996";"BF";"RB1";"A";"99.02250475"
"1996";"BF";"RG1";"A";"102.6659424"
"1996";"BF";"US";"A";"107.13446411"
"1996";"GF";"GS";"A";"101.72086481"
"1996";"GF";"RZ";"A";"95.7827403"
"1996";"GF";"RB1";"A";"107.6699996"
"1996";"GF";"RG1";"A";"115.79436255"
"1996";"GF";"US";"A";"97.10920392"
"1997";"EW";"GS";"A";"99.7554425"
"1997";"EW";"GS";"T";"102.9593823"
"1997";"EW";"RZ";"A";"101.24690772"
"1997";"EW";"RZ";"T";"102.48970351"
"1997";"EW";"RO";"A";"101.41610082"
"1997";"EW";"RO";"T";"103.66810999"
"1997";"EW";"RI";"A";"96.64247213"
"1997";"EW";"RI";"T";"104.14632595"
"1997";"EW";"RN";"A";"100.68218889"
"1997";"EW";"RN";"T";"102.79334403"
"1997";"EW";"RB0";"A";"99.01594518"
"1997";"EW";"RB0";"T";"101.750781"
"1997";"EW";"RS";"A";"99.60491138"
"1997";"EW";"RS";"T";"103.81166812"
"1997";"EW";"RG0";"A";"97.25645657"
"1997";"EW";"RG0";"T";"101.77942037"
"1997";"EW";"RW";"A";"105.1413588"
"1997";"EW";"RW";"T";"103.48918193"
"1997";"EH";"GS";"A";"100.09309134"
"1997";"EH";"GS";"T";"97.8623588"
"1997";"EH";"RZ";"A";"102.35315474"
"1997";"EH";"RZ";"T";"99.08291734"
"1997";"EH";"RO";"A";"100.04613672"
"1997";"EH";"RO";"T";"98.01544048"
"1997";"EH";"RI";"A";"98.75143178"
"1997";"EH";"RI";"T";"99.47051229"
"1997";"EH";"RN";"A";"101.43927453"
"1997";"EH";"RN";"T";"96.89793221"
"1997";"EH";"RB0";"A";"99.46148729"
"1997";"EH";"RB0";"T";"96.4436465"
"1997";"EH";"RS";"A";"97.74498928"
"1997";"EH";"RS";"T";"98.59039204"
"1997";"EH";"RG0";"A";"93.07000335"
"1997";"EH";"RG0";"T";"95.97203385"
"1997";"EH";"RW";"A";"98.49270152"
"1997";"EH";"RW";"T";"99.04612247"
"1997";"MW";"GS";"A";"106.38426079"
"1997";"MW";"RZ";"A";"105.62465249"
"1997";"MW";"RO";"A";"107.97414692"
"1997";"MW";"RI";"A";"108.6373166"
"1997";"MW";"RN";"A";"107.1612306"
"1997";"MW";"RB0";"A";"107.66446588"
"1997";"MW";"RS";"A";"106.48202286"
"1997";"MW";"RG0";"A";"104.15358282"
"1997";"MW";"RW";"A";"104.29011787"
"1997";"BF";"GS";"A";"98.74199367"
"1997";"BF";"RZ";"A";"95.21790853"
"1997";"BF";"RB1";"A";"98.90620077"
"1997";"BF";"RG1";"A";"102.55975723"
"1997";"BF";"US";"A";"100.57045241"
"1997";"GF";"GS";"A";"98.40865904"
"1997";"GF";"RZ";"A";"93.52147705"
"1997";"GF";"RB1";"A";"94.13204711"
"1997";"GF";"RG1";"A";"119.58959912"
"1997";"GF";"US";"A";"93.99636381"
"1998";"EW";"GS";"A";"98.40839341"
"1998";"EW";"GS";"T";"102.24525207"
"1998";"EW";"RZ";"A";"98.13095717"
"1998";"EW";"RZ";"T";"101.23707268"
"1998";"EW";"RO";"A";"99.20634127"
"1998";"EW";"RO";"T";"102.51951939"
"1998";"EW";"RI";"A";"97.0165073"
"1998";"EW";"RI";"T";"102.78008429"
"1998";"EW";"RN";"A";"98.65802503"
"1998";"EW";"RN";"T";"102.12083829"
"1998";"EW";"RB0";"A";"98.82278097"
"1998";"EW";"RB0";"T";"101.31175494"
"1998";"EW";"RS";"A";"99.05670653"
"1998";"EW";"RS";"T";"103.27925269"
"1998";"EW";"RG0";"A";"96.67054034"
"1998";"EW";"RG0";"T";"101.44171896"
"1998";"EW";"RW";"A";"102.69505994"
"1998";"EW";"RW";"T";"103.08467554"
"1998";"EH";"GS";"A";"99.22895888"
"1998";"EH";"GS";"T";"97.30273178"
"1998";"EH";"RZ";"A";"99.39420379"
"1998";"EH";"RZ";"T";"98.64124696"
"1998";"EH";"RO";"A";"98.91003259"
"1998";"EH";"RO";"T";"96.9926044"
"1998";"EH";"RI";"A";"97.70363339"
"1998";"EH";"RI";"T";"98.32625917"
"1998";"EH";"RN";"A";"100.63449193"
"1998";"EH";"RN";"T";"97.13074218"
"1998";"EH";"RB0";"A";"100.03228935"
"1998";"EH";"RB0";"T";"95.909319"
"1998";"EH";"RS";"A";"96.07932425"
"1998";"EH";"RS";"T";"97.67694817"
"1998";"EH";"RG0";"A";"93.59407029"
"1998";"EH";"RG0";"T";"95.97593574"
"1998";"EH";"RW";"A";"99.05592608"
"1998";"EH";"RW";"T";"97.76637393"
"1998";"MW";"GS";"A";"102.03955866"
"1998";"MW";"RZ";"A";"99.55042188"
"1998";"MW";"RO";"A";"103.16471637"
"1998";"MW";"RI";"A";"102.89932745"
"1998";"MW";"RN";"A";"103.13517478"
"1998";"MW";"RB0";"A";"103.42386685"
"1998";"MW";"RS";"A";"103.09193126"
"1998";"MW";"RG0";"A";"101.78753153"
"1998";"MW";"RW";"A";"100.91253341"
"1998";"BF";"GS";"A";"96.65350094"
"1998";"BF";"RZ";"A";"93.39251617"
"1998";"BF";"RB1";"A";"95.49445962"
"1998";"BF";"RG1";"A";"100.15962722"
"1998";"BF";"US";"A";"99.40078498"
"1998";"GF";"GS";"A";"97.25347126"
"1998";"GF";"RZ";"A";"92.26093381"
"1998";"GF";"RB1";"A";"102.10858233"
"1998";"GF";"RG1";"A";"103.95662684"
"1998";"GF";"US";"A";"96.61592235"
"1999";"EW";"GS";"A";"98.53346225"
"1999";"EW";"GS";"T";"101.61580552"
"1999";"EW";"RZ";"A";"99.0807793"
"1999";"EW";"RZ";"T";"100.80283257"
"1999";"EW";"RO";"A";"101.17066974"
"1999";"EW";"RO";"T";"101.1677028"
"1999";"EW";"RI";"A";"94.90391281"
"1999";"EW";"RI";"T";"102.36959863"
"1999";"EW";"RN";"A";"99.0883824"
"1999";"EW";"RN";"T";"101.15372495"
"1999";"EW";"RB0";"A";"98.1011239"
"1999";"EW";"RB0";"T";"100.50148446"
"1999";"EW";"RS";"A";"98.80582024"
"1999";"EW";"RS";"T";"103.10647325"
"1999";"EW";"RG0";"A";"97.18235433"
"1999";"EW";"RG0";"T";"101.34991375"
"1999";"EW";"RW";"A";"100.05714221"
"1999";"EW";"RW";"T";"101.51553901"
"1999";"EH";"GS";"A";"99.08164045"
"1999";"EH";"GS";"T";"99.34118955"
"1999";"EH";"RZ";"A";"98.43427039"
"1999";"EH";"RZ";"T";"99.62104464"
"1999";"EH";"RO";"A";"99.63990372"
"1999";"EH";"RO";"T";"98.86302477"
"1999";"EH";"RI";"A";"99.10808797"
"1999";"EH";"RI";"T";"100.3040049"
"1999";"EH";"RN";"A";"98.94478777"
"1999";"EH";"RN";"T";"98.99130018"
"1999";"EH";"RB0";"A";"100.93987555"
"1999";"EH";"RB0";"T";"97.97688061"
"1999";"EH";"RS";"A";"97.39988703"
"1999";"EH";"RS";"T";"100.67037599"
"1999";"EH";"RG0";"A";"97.14110032"
"1999";"EH";"RG0";"T";"98.12632373"
"1999";"EH";"RW";"A";"98.45944463"
"1999";"EH";"RW";"T";"100.29718028"
"1999";"MW";"GS";"A";"99.73256511"
"1999";"MW";"RZ";"A";"98.01039812"
"1999";"MW";"RO";"A";"100.57637073"
"1999";"MW";"RI";"A";"100.27602859"
"1999";"MW";"RN";"A";"100.19961167"
"1999";"MW";"RB0";"A";"100.13070637"
"1999";"MW";"RS";"A";"100.29079558"
"1999";"MW";"RG0";"A";"99.57837062"
"1999";"MW";"RW";"A";"99.86051485"
"1999";"BF";"GS";"A";"96.96563276"
"1999";"BF";"RZ";"A";"95.28503069"
"1999";"BF";"RB1";"A";"97.77031007"
"1999";"BF";"RG1";"A";"100.27368766"
"1999";"BF";"US";"A";"97.72672206"
"1999";"GF";"GS";"A";"99.00509356"
"1999";"GF";"RZ";"A";"94.76531354"
"1999";"GF";"RB1";"A";"96.24646405"
"1999";"GF";"RG1";"A";"102.90622335"
"1999";"GF";"US";"A";"101.64756643"
"2000";"EW";"GS";"A";"100"
"2000";"EW";"GS";"T";"100"
"2000";"EW";"RZ";"A";"100"
"2000";"EW";"RZ";"T";"100"
"2000";"EW";"RO";"A";"100"
"2000";"EW";"RO";"T";"100"
"2000";"EW";"RI";"A";"100"
"2000";"EW";"RI";"T";"100"
"2000";"EW";"RN";"A";"100"
"2000";"EW";"RN";"T";"100"
"2000";"EW";"RB0";"A";"100"
"2000";"EW";"RB0";"T";"100"
"2000";"EW";"RS";"A";"100"
"2000";"EW";"RS";"T";"100"
"2000";"EW";"RG0";"A";"100"
"2000";"EW";"RG0";"T";"100"
"2000";"EW";"RW";"A";"100"
"2000";"EW";"RW";"T";"100"
"2000";"EH";"GS";"A";"100"
"2000";"EH";"GS";"T";"100"
"2000";"EH";"RZ";"A";"100"
"2000";"EH";"RZ";"T";"100"
"2000";"EH";"RO";"A";"100"
"2000";"EH";"RO";"T";"100"
"2000";"EH";"RI";"A";"100"
"2000";"EH";"RI";"T";"100"
"2000";"EH";"RN";"A";"100"
"2000";"EH";"RN";"T";"100"
"2000";"EH";"RB0";"A";"100"
"2000";"EH";"RB0";"T";"100"
"2000";"EH";"RS";"A";"100"
"2000";"EH";"RS";"T";"100"
"2000";"EH";"RG0";"A";"100"
"2000";"EH";"RG0";"T";"100"
"2000";"EH";"RW";"A";"100"
"2000";"EH";"RW";"T";"100"
"2000";"MW";"GS";"A";"100"
"2000";"MW";"RZ";"A";"100"
"2000";"MW";"RO";"A";"100"
"2000";"MW";"RI";"A";"100"
"2000";"MW";"RN";"A";"100"
"2000";"MW";"RB0";"A";"100"
"2000";"MW";"RS";"A";"100"
"2000";"MW";"RG0";"A";"100"
"2000";"MW";"RW";"A";"100"
"2000";"BF";"GS";"A";"100"
"2000";"BF";"RZ";"A";"100"
"2000";"BF";"RB1";"A";"100"
"2000";"BF";"RG1";"A";"100"
"2000";"BF";"US";"A";"100"
"2000";"GF";"GS";"A";"100"
"2000";"GF";"RZ";"A";"100"
"2000";"GF";"RB1";"A";"100"
"2000";"GF";"RG1";"A";"100"
"2000";"GF";"US";"A";"100"
"2001";"EW";"GS";"A";"104.29728972"
"2001";"EW";"GS";"T";"100.51747775"
"2001";"EW";"RZ";"A";"106.07299992"
"2001";"EW";"RZ";"T";"102.15946364"
"2001";"EW";"RO";"A";"105.04617391"
"2001";"EW";"RO";"T";"100.52499874"
"2001";"EW";"RI";"A";"104.51615637"
"2001";"EW";"RI";"T";"100.60547524"
"2001";"EW";"RN";"A";"102.84472731"
"2001";"EW";"RN";"T";"98.87771412"
"2001";"EW";"RB0";"A";"103.70558273"
"2001";"EW";"RB0";"T";"101.43842798"
"2001";"EW";"RS";"A";"99.76851227"
"2001";"EW";"RS";"T";"99.00206879"
"2001";"EW";"RG0";"A";"107.59668293"
"2001";"EW";"RG0";"T";"101.70885213"
"2001";"EW";"RW";"A";"104.79320562"
"2001";"EW";"RW";"T";"100.9842668"
"2001";"EH";"GS";"A";"101.92728465"
"2001";"EH";"GS";"T";"100.89508631"
"2001";"EH";"RZ";"A";"103.19204118"
"2001";"EH";"RZ";"T";"102.08882754"
"2001";"EH";"RO";"A";"100.96982754"
"2001";"EH";"RO";"T";"100.51273631"
"2001";"EH";"RI";"A";"100.1369044"
"2001";"EH";"RI";"T";"99.28719252"
"2001";"EH";"RN";"A";"100.61773138"
"2001";"EH";"RN";"T";"100.78557571"
"2001";"EH";"RB0";"A";"102.89254948"
"2001";"EH";"RB0";"T";"101.1194392"
"2001";"EH";"RS";"A";"100.72105939"
"2001";"EH";"RS";"T";"101.16487404"
"2001";"EH";"RG0";"A";"105.79349421"
"2001";"EH";"RG0";"T";"100.75116939"
"2001";"EH";"RW";"A";"102.8482712"
"2001";"EH";"RW";"T";"100.25818249"
"2001";"MW";"GS";"A";"101.8356836"
"2001";"MW";"RZ";"A";"103.60290787"
"2001";"MW";"RO";"A";"100.89475086"
"2001";"MW";"RI";"A";"101.25428887"
"2001";"MW";"RN";"A";"100.36878271"
"2001";"MW";"RB0";"A";"102.31129923"
"2001";"MW";"RS";"A";"102.85275025"
"2001";"MW";"RG0";"A";"103.14927255"
"2001";"MW";"RW";"A";"100.75497812"
"2001";"BF";"GS";"A";"104.80127851"
"2001";"BF";"RZ";"A";"106.09452963"
"2001";"BF";"RB1";"A";"103.40979256"
"2001";"BF";"RG1";"A";"107.87094313"
"2001";"BF";"US";"A";"103.3868919"
"2001";"GF";"GS";"A";"98.10294653"
"2001";"GF";"RZ";"A";"90.82953671"
"2001";"GF";"RB1";"A";"99.56986817"
"2001";"GF";"RG1";"A";"101.66240211"
"2001";"GF";"US";"A";"100.62289553"
"2002";"EW";"GS";"A";"112.40078678"
"2002";"EW";"GS";"T";"101.69540825"
"2002";"EW";"RZ";"A";"115.96634064"
"2002";"EW";"RZ";"T";"104.24504356"
"2002";"EW";"RO";"A";"110.78533433"
"2002";"EW";"RO";"T";"100.72952886"
"2002";"EW";"RI";"A";"112.30645932"
"2002";"EW";"RI";"T";"104.36405054"
"2002";"EW";"RN";"A";"108.944347"
"2002";"EW";"RN";"T";"100.37557636"
"2002";"EW";"RB0";"A";"109.7572061"
"2002";"EW";"RB0";"T";"100.42890837"
"2002";"EW";"RS";"A";"113.08771681"
"2002";"EW";"RS";"T";"98.90914544"
"2002";"EW";"RG0";"A";"114.06817295"
"2002";"EW";"RG0";"T";"105.39635643"
"2002";"EW";"RW";"A";"109.83909638"
"2002";"EW";"RW";"T";"100.97168241"
"2002";"EH";"GS";"A";"106.64691797"
"2002";"EH";"GS";"T";"100.75725469"
"2002";"EH";"RZ";"A";"110.22499681"
"2002";"EH";"RZ";"T";"103.96200388"
"2002";"EH";"RO";"A";"104.60087108"
"2002";"EH";"RO";"T";"99.23211321"
"2002";"EH";"RI";"A";"103.07155704"
"2002";"EH";"RI";"T";"100.1014075"
"2002";"EH";"RN";"A";"104.34154003"
"2002";"EH";"RN";"T";"100.1951869"
"2002";"EH";"RB0";"A";"105.33830263"
"2002";"EH";"RB0";"T";"98.69757232"
"2002";"EH";"RS";"A";"110.75426831"
"2002";"EH";"RS";"T";"100.59975112"
"2002";"EH";"RG0";"A";"110.98441484"
"2002";"EH";"RG0";"T";"104.35935068"
"2002";"EH";"RW";"A";"107.64760178"
"2002";"EH";"RW";"T";"97.98820443"
"2002";"MW";"GS";"A";"105.40160018"
"2002";"MW";"RZ";"A";"109.7550692"
"2002";"MW";"RO";"A";"101.03765188"
"2002";"MW";"RI";"A";"107.82253655"
"2002";"MW";"RN";"A";"102.25625637"
"2002";"MW";"RB0";"A";"103.28260172"
"2002";"MW";"RS";"A";"110.79506546"
"2002";"MW";"RG0";"A";"109.16889988"
"2002";"MW";"RW";"A";"102.08210669"
"2002";"BF";"GS";"A";"106.64583984"
"2002";"BF";"RZ";"A";"108.0702748"
"2002";"BF";"RB1";"A";"110.08252363"
"2002";"BF";"RG1";"A";"110.74279044"
"2002";"BF";"US";"A";"106.00422131"
"2002";"GF";"GS";"A";"99.70686953"
"2002";"GF";"RZ";"A";"96.59476874"
"2002";"GF";"RB1";"A";"103.97315341"
"2002";"GF";"RG1";"A";"113.39996825"
"2002";"GF";"US";"A";"97.43079335"
"2003";"EW";"GS";"A";"119.48379635"
"2003";"EW";"GS";"T";"104.23998516"
"2003";"EW";"RZ";"A";"123.02859056"
"2003";"EW";"RZ";"T";"108.99196967"
"2003";"EW";"RO";"A";"113.9477133"
"2003";"EW";"RO";"T";"104.37321092"
"2003";"EW";"RI";"A";"118.56897235"
"2003";"EW";"RI";"T";"106.94984224"
"2003";"EW";"RN";"A";"116.56201687"
"2003";"EW";"RN";"T";"101.86358265"
"2003";"EW";"RB0";"A";"113.51506724"
"2003";"EW";"RB0";"T";"100.70514636"
"2003";"EW";"RS";"A";"126.37562983"
"2003";"EW";"RS";"T";"100.43662286"
"2003";"EW";"RG0";"A";"127.26987579"
"2003";"EW";"RG0";"T";"110.73568169"
"2003";"EW";"RW";"A";"112.82088455"
"2003";"EW";"RW";"T";"102.1279426"
"2003";"EH";"GS";"A";"109.82739515"
"2003";"EH";"GS";"T";"102.19790499"
"2003";"EH";"RZ";"A";"112.80964392"
"2003";"EH";"RZ";"T";"106.79896992"
"2003";"EH";"RO";"A";"106.69334037"
"2003";"EH";"RO";"T";"99.99143175"
"2003";"EH";"RI";"A";"104.00193274"
"2003";"EH";"RI";"T";"102.35803903"
"2003";"EH";"RN";"A";"108.52965809"
"2003";"EH";"RN";"T";"100.34756281"
"2003";"EH";"RB0";"A";"109.34839088"
"2003";"EH";"RB0";"T";"97.91166814"
"2003";"EH";"RS";"A";"117.78576589"
"2003";"EH";"RS";"T";"101.52158942"
"2003";"EH";"RG0";"A";"118.13090301"
"2003";"EH";"RG0";"T";"112.07048411"
"2003";"EH";"RW";"A";"109.75574929"
"2003";"EH";"RW";"T";"97.79700612"
"2003";"MW";"GS";"A";"108.82208243"
"2003";"MW";"RZ";"A";"114.11364532"
"2003";"MW";"RO";"A";"101.29029944"
"2003";"MW";"RI";"A";"113.02941234"
"2003";"MW";"RN";"A";"104.03924373"
"2003";"MW";"RB0";"A";"104.66380072"
"2003";"MW";"RS";"A";"115.73902236"
"2003";"MW";"RG0";"A";"119.18970333"
"2003";"MW";"RW";"A";"105.49421702"
"2003";"BF";"GS";"A";"106.09197734"
"2003";"BF";"RZ";"A";"105.54480546"
"2003";"BF";"RB1";"A";"111.33278214"
"2003";"BF";"RG1";"A";"111.9734128"
"2003";"BF";"US";"A";"108.55195464"
"2003";"GF";"GS";"A";"103.53945698"
"2003";"GF";"RZ";"A";"99.56450916"
"2003";"GF";"RB1";"A";"114.3297576"
"2003";"GF";"RG1";"A";"110.41188275"
