"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-07-07","85.7","-1.76","6.75","Verlander, Justin",673490,434378,,"called_strike",,,,,8,"Ha-Seong Kim called out on strikes.","R","R","R","SD","NYM","S",,,2,1,2023,"0.07","0.53","-0.07","1.79",,,,2,4,"Bot",,,,,682626,,,3.857142322283525,-124.46533115065543,-6.34783615468304,-0.24859456723884907,29.596916806728085,-25.518628629608042,"3.43","1.55",,,,"84.8",2579,"6.2",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.28",,,,,,,,38,4,"Slider",3,2,3,2,2,3,3,2,"Strategic","Standard",153,"0","-0.033"
"FF","2023-07-07","94.5","-1.55","6.7","Verlander, Justin",673490,434378,,"ball",,,,,12,"Ha-Seong Kim called out on strikes.","R","R","R","SD","NYM","B",,,1,1,2023,"-0.96","1.49","1.41","2.93",,,,2,4,"Bot",,,,,682626,,,9.782911745350319,-136.9611910155784,-7.308396485658932,-14.45399213852839,33.798327423374616,-11.96048851825901,"3.41","1.55",,,,"93.3",2593,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.43",,,,,,,,38,3,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Strategic","Standard",211,"0","0.022"
"CH","2023-07-07","84.8","-1.85","6.75","Verlander, Justin",673490,434378,,"ball",,,,,13,"Ha-Seong Kim called out on strikes.","R","R","R","SD","NYM","B",,,0,1,2023,"-1.85","0.74","-1.02","1.46",,,,2,4,"Bot",,,,,682626,,,5.604895148830531,-123.12849992593269,-7.3577787692599115,-19.85132239532558,28.602431910299135,-23.214354930053897,"3.32","1.55",,,,"83.7",1842,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.4",,,,,,,,38,2,"Changeup",3,2,3,2,2,3,3,2,"Strategic","Standard",230,"0","0.015"
"FF","2023-07-07","94.8","-1.68","6.73","Verlander, Justin",673490,434378,,"called_strike",,,,,6,"Ha-Seong Kim called out on strikes.","R","R","R","SD","NYM","S",,,0,0,2023,"-1.08","1.53","0.31","2.7",,,,2,4,"Bot",,,,,682626,,,7.558209786262826,-137.4592743070504,-8.088228823299438,-15.462949192233127,35.78073849532327,-11.169101851849572,"3.37","1.55",,,,"93.4",2549,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.47",,,,,,,,38,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",210,"0","-0.019"
"CU","2023-07-07","77.7","-1.83","6.72","Verlander, Justin",663757,434378,"field_out","hit_into_play",,,,,9,"Trent Grisham flies out to right fielder Starling Marte.","R","L","R","SD","NYM","X",9,"fly_ball",0,1,2023,"0.76","-1.42","0.75","2.04",,,,1,4,"Bot",173.36,122.5,,,682626,,,4.122848142482773,-112.94271552404906,-0.3555271304415264,5.514086255950982,24.469538890573702,-44.354773237180126,"3.52","1.73",225,"84.2",51,"76.7",2699,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.46",0.014,0.013,"0",1,0,0,3,37,2,"Curveball",3,2,3,2,2,3,3,2,"Strategic","Standard",45,"-0.015","-0.142"
"FF","2023-07-07","94.9","-1.7","6.73","Verlander, Justin",663757,434378,,"called_strike",,,,,3,"Trent Grisham flies out to right fielder Starling Marte.","R","L","R","SD","NYM","S",,,0,0,2023,"-0.96","1.26","0.32","3.38",,,,1,4,"Bot",,,,,682626,,,7.359020813736105,-137.91331846115335,-5.836601263862688,-13.910640993248624,33.603302449109,-14.954628372241757,"3.59","1.73",,,,"93.8",2451,"5.9",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.55",,,,,,,,37,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Strategic","Standard",212,"0","-0.027"
"SL","2023-07-07","86.9","-1.65","6.84","Verlander, Justin",572761,434378,"field_out","hit_into_play",,,,,3,"Matt Carpenter pops out to third baseman Luis Guillorme.","R","L","R","SD","NYM","X",5,"popup",0,1,2023,"0.3","0.1","0.58","3.39",,,,0,4,"Bot",134.81,165.21,,,682626,,,4.677103653553201,-126.47525774752724,-2.2388432279925405,2.1596952275082955,28.05082681096795,-30.816786364796236,"3.68","1.79",87,"51.5",64,"85.8",2431,"5.7",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.75",0.003,0.003,"0",1,0,0,1,36,2,"Slider",3,2,3,2,2,3,3,2,"Strategic","Strategic",146,"-0.02","-0.197"
"FF","2023-07-07","94.2","-1.65","6.83","Verlander, Justin",572761,434378,,"swinging_strike",,,,,4,"Matt Carpenter pops out to third baseman Luis Guillorme.","R","L","R","SD","NYM","S",,,0,0,2023,"-0.97","1.37","-0.5","2.57",,,,0,4,"Bot",,,,,682626,,,5.101693198936879,-136.8524977838035,-8.264881951368798,-13.401103983751998,33.90312783298589,-13.307785716862025,"3.68","1.79",,,,"93.1",2436,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.47",,,,,,,,36,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Strategic","Standard",215,"0","-0.038"
"FF","2023-07-07","95.5","-1.31","6.78","Verlander, Justin",596142,434378,"grounded_into_double_play","hit_into_play",,,,,9,"Gary Sanchez grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso.   Jake Cronenworth out at 2nd.    Gary Sanchez out at 1st.","R","R","R","SD","NYM","X",6,"ground_ball",1,0,2023,"-0.69","1.26","0.34","1.93",665487,593428,630105,1,3,"Bot",112.09,151.52,,,682626,,,5.863445211286913,-138.5537934959995,-9.85574673741714,-10.23295511345103,33.13936284132841,-13.858812225427405,"3.21","1.54",8,"103.7",-14,"94.5",2357,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.48",0.243,0.226,"0",1,0,0,2,31,2,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",207,"-0.13","-0.937"
"FF","2023-07-07","96.2","-1.25","6.84","Verlander, Justin",596142,434378,,"ball",,,,,12,"Gary Sanchez grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso.   Jake Cronenworth out at 2nd.    Gary Sanchez out at 1st.","R","R","R","SD","NYM","B",,,0,0,2023,"-0.54","1.65","1.52","3.51",665487,593428,630105,1,3,"Bot",,,,,682626,,,8.487283172415632,-139.6202670737209,-6.8514912790651366,-9.14194184403805,35.34082891525555,-9.202250770891217,"3.41","1.65",,,,"94.9",2571,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.53",,,,,,,,31,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",206,"0","0.08"
"FF","2023-07-07","95.2","-1.76","6.79","Verlander, Justin",630105,434378,"single","hit_into_play",,,,,9,"Jake Cronenworth singles on a bunt ground ball to pitcher Justin Verlander.   Fernando Tatis Jr.  to 3rd.    Xander Bogaerts to 2nd.","R","L","R","SD","NYM","X",1,"ground_ball",0,1,2023,"-0.69","1.56","0.5","1.78",,665487,593428,1,3,"Bot",116.22,182.96,,,682626,,,7.40923818586684,-138.05448493634844,-10.883712520662097,-10.518614755862119,31.79736885505851,-9.972895543153752,"3.29","1.62",1,"41.1",-57,"94.4",2500,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.42",0.22,0.198,"0.9",1,1,0,1,30,2,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Strategic","Standard",209,"0.053","0.215"
"SL","2023-07-07","86.8","-1.88","6.8","Verlander, Justin",630105,434378,,"foul",,,,,14,"Jake Cronenworth singles on a bunt ground ball to pitcher Justin Verlander.   Fernando Tatis Jr.  to 3rd.    Xander Bogaerts to 2nd.","R","L","R","SD","NYM","S",,,0,0,2023,"0.43","-0.14","0.65","1.43",,665487,593428,1,3,"Bot",,,,,682626,,,5.150708661889127,-126.22345828052467,-6.291054196060246,3.3610124448263794,28.25280329881631,-32.50531204689348,"3.29","1.62",14,"96.2",-6,"86.1",2711,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.41",,,,,,,,30,1,"Slider",3,2,3,2,2,3,3,2,"Strategic","Standard",131,"0","-0.087"
"SL","2023-07-07","86.3","-1.86","6.79","Verlander, Justin",593428,434378,"walk","ball",,,,,14,"Xander Bogaerts walks.","R","R","R","SD","NYM","B",,,3,1,2023,"0.31","0.22","0.95","1.33",,665487,,1,3,"Bot",,,,,682626,,,6.0101954272813,-125.30656235450186,-7.070592690301303,1.7915313648098954,29.074500933980577,-28.429491793858276,"3.61","1.67",,,,"85.2",2622,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.44",,,"0.7",1,0,0,,29,5,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",154,"0.015","0.166"
"SL","2023-07-07","86.7","-1.84","6.76","Verlander, Justin",593428,434378,,"ball",,,,,14,"Xander Bogaerts walks.","R","R","R","SD","NYM","B",,,2,1,2023,"0.35","0.29","1.24","-0.45",,,665487,1,3,"Bot",,,,,682626,,,6.5927166520086145,-125.53803557518809,-11.358210536804968,1.975583415758307,30.836077019639962,-26.59377291439702,"3.59","1.65",,,,"85.3",2705,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.37",,,,,,,,29,4,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",174,"0.016","0.112"
"CH","2023-07-07","85.7","-1.97","6.83","Verlander, Justin",593428,434378,,"ball",,,,,13,"Xander Bogaerts walks.","R","R","R","SD","NYM","B",,,1,1,2023,"-1.36","1.1","-0.91","1.9",,,665487,1,3,"Bot",,,,,682626,,,5.197069211498978,-124.41231839711716,-7.426701497282302,-15.141900161297645,29.50187117225182,-19.3801245604492,"3.61","1.69",,,,"84.5",1913,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.42",,,,,,,,29,3,"Changeup",3,2,3,2,2,3,3,2,"Standard","Standard",228,"0","0.048"
"CH","2023-07-07","84.4","-1.88","6.82","Verlander, Justin",593428,434378,,"called_strike",,,,,9,"Xander Bogaerts walks.","R","R","R","SD","NYM","S",,,1,0,2023,"-1.05","0.75","0.36","1.7",,,665487,1,3,"Bot",,,,,682626,,,7.237324012224375,-122.59893774101886,-6.951346104359688,-12.056027934121031,25.394529182810096,-23.408362226962034,"3.61","1.62",,,,"83.7",1442,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.46",,,,,,,,29,2,"Changeup",3,2,3,2,2,3,3,2,"Standard","Standard",230,"0","-0.065"
"CU","2023-07-07","77.6","-1.93","6.82","Verlander, Justin",593428,434378,,"ball",,,,,14,"Xander Bogaerts walks.","R","R","R","SD","NYM","B",,,0,0,2023,"0.65","-1.3","0.25","1.17",,,665487,1,3,"Bot",,,,,682626,,,3.470838656130215,-112.90351099900317,-2.671071695124585,4.743916418386447,23.648106066929696,-42.87411700464145,"3.57","1.65",,,,"76.6",2697,"5.9",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.59",,,,,,,,29,1,"Curveball",3,2,3,2,2,3,3,2,"Standard","Standard",38,"0","0.043"
"CU","2023-07-07","79.4","-1.98","6.79","Verlander, Justin",592518,434378,"field_out","hit_into_play",,,,,7,"Manny Machado flies out to left fielder Tommy Pham.","R","R","R","SD","NYM","X",7,"fly_ball",0,1,2023,"0.34","-0.65","-0.36","2.01",,,665487,0,3,"Bot",60.02,93.12,,,682626,,,2.8918978489118636,-115.55119809979867,-2.338458424994046,2.3635305596981966,25.391103175552992,-37.65412524507766,"3.57","1.64",307,"91.9",44,"78.4",2661,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.54",0.009,0.018,"0",1,0,0,3,28,2,"Curveball",3,2,3,2,2,3,3,2,"Standard","Standard",43,"-0.03","-0.303"
"FF","2023-07-07","94.5","-1.88","6.88","Verlander, Justin",592518,434378,,"foul",,,,,11,"Manny Machado flies out to left fielder Tommy Pham.","R","R","R","SD","NYM","S",,,0,0,2023,"-0.9","1.51","-0.33","3.71",,,665487,0,3,"Bot",,,,,682626,,,5.993077394610481,-137.40028061845123,-5.852595793408933,-12.702593902762638,32.404468722105634,-11.935900293009405,"3.57","1.64",216,"73.4",27,"93.5",2295,"5.9",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.59",,,,,,,,28,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",210,"0","-0.055"
"FF","2023-07-07","94.3","-1.64","6.79","Verlander, Justin",665487,434378,"single","hit_into_play",,,,,7,"Fernando Tatis Jr.  singles on a sharp ground ball to left fielder Tommy Pham.","R","R","R","SD","NYM","X",7,"ground_ball",1,0,2023,"-1.1","1.39","-0.28","2.04",,,,0,3,"Bot",87.3,111.97,,,682626,,,5.927929503831047,-136.8909736736157,-9.578098430389613,-15.13928707146789,33.71439482026404,-12.702713861200033,"3.65","1.74",83,"113.2",3,"93.1",2500,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.53",0.609,0.548,"0.9",1,1,0,4,27,2,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",211,"0.032","0.355"
"FF","2023-07-07","94","-1.43","6.83","Verlander, Justin",665487,434378,,"ball",,,,,14,"Fernando Tatis Jr.  singles on a sharp ground ball to left fielder Tommy Pham.","R","R","R","SD","NYM","B",,,0,0,2023,"-0.7","1.24","1.27","2.08",,,,0,3,"Bot",,,,,682626,,,8.46295082405605,-136.26035208951922,-9.178552317454521,-10.750043607832891,34.10920274480855,-14.695673828226246,"3.77","1.85",,,,"92.6",2470,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.5",,,,,,,,27,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",211,"0","0.037"
"FF","2023-07-07","95.3","-1.78","6.86","Verlander, Justin",665742,434378,"field_out","hit_into_play",,,,,12,"Juan Soto flies out to left fielder Tommy Pham.","R","L","R","SD","NYM","X",7,"fly_ball",1,0,2023,"-0.78","1.41","0.15","3.47",,663757,,2,2,"Bot",76.31,135.04,,,682626,,,6.763259616598093,-138.53608095947368,-6.361293862735205,-11.531358002775903,32.098270340122305,-12.742035862317072,"3.1","1.49",204,"92",59,"94.4",2435,"5.9",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.61",0.003,0.003,"0",1,0,0,3,20,2,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Strategic","Standard",207,"-0.023","-0.358"
"CU","2023-07-07","79.5","-1.93","6.73","Verlander, Justin",665742,434378,,"ball",,,,,9,"Juan Soto flies out to left fielder Tommy Pham.","R","L","R","SD","NYM","B",,,0,0,2023,"0.6","-1.43","0.38","1.18",,663757,,2,2,"Bot",,,,,682626,,,3.9319666553037877,-115.53552290565958,-2.5717674682611023,4.376487109560945,25.990935938297646,-44.455346443273406,"2.99","1.26",,,,"78.6",2803,"6.2",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.28",,,,,,,,20,1,"Curveball",3,1,3,1,1,3,3,1,"Strategic","Standard",41,"0","0.024"
"CU","2023-07-07","78.8","-1.8","6.77","Verlander, Justin",673490,434378,"field_out","hit_into_play",,,,,4,"Ha-Seong Kim lines out sharply to third baseman Luis Guillorme.","R","R","R","SD","NYM","X",5,"line_drive",1,1,2023,"0.56","-1.15","-0.55","2.72",,663757,,1,2,"Bot",93.39,159.34,,,682626,,,1.6556412680102333,-114.67757539387749,0.2161987604174047,4.557531084554216,23.286554275895202,-42.518388094191906,"3.36","1.55",132,"101.5",8,"78.1",2831,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.51",0.614,0.595,"0",1,0,0,4,19,3,"Curveball",3,1,3,1,1,3,3,1,"Standard","Standard",38,"-0.024","-0.321"
"SL","2023-07-07","87.9","-1.8","6.82","Verlander, Justin",673490,434378,,"swinging_strike",,,,,9,"Ha-Seong Kim lines out sharply to third baseman Luis Guillorme.","R","R","R","SD","NYM","S",,,1,0,2023,"0.49","0.17","0.28","2.1",,663757,,1,2,"Bot",,,,,682626,,,4.018829151462119,-127.89569703864802,-5.610466894006775,4.450478618079329,28.37998971238415,-29.290049774579387,"3.36","1.55",,,,"87.3",2602,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.43",,,,,,,,19,2,"Slider",3,1,3,1,1,3,3,1,"Standard","Standard",135,"0","-0.065"
"CU","2023-07-07","79.8","-1.85","6.84","Verlander, Justin",673490,434378,,"ball",,,,,14,"Ha-Seong Kim lines out sharply to third baseman Luis Guillorme.","R","R","R","SD","NYM","B",,,0,0,2023,"0.41","-0.75","0.56","1.38",,663757,,1,2,"Bot",,,,,682626,,,4.5452220227074465,-116.13979628897377,-3.832382462801219,2.7757714614566953,23.30068241274113,-38.36981721723508,"3.43","1.55",,,,"79.8",2782,"6.4",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.06",,,,,,,,19,1,"Curveball",3,1,3,1,1,3,3,1,"Standard","Standard",44,"0","0.037"
"FF","2023-07-07","95.7","-1.69","6.87","Verlander, Justin",663757,434378,"double","hit_into_play",,,,,8,"Trent Grisham doubles (20) on a line drive to right fielder Starling Marte.   Gary Sanchez scores.","R","L","R","SD","NYM","X",9,"line_drive",3,1,2023,"-0.4","1.58","0.18","1.97",,596142,,1,2,"Bot",210.19,116.02,,,682626,,,5.799447848769953,-138.8703417283149,-10.69481346683001,-6.5843144933958975,34.564498338562935,-9.4639900932207,"3.52","1.73",131,"104.1",8,"94.4",2458,"6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.54",0.597,0.559,"1.25",1,1,1,4,18,5,"4-Seam Fastball",2,1,2,1,1,3,3,1,"Strategic","Standard",206,"0.091","0.897"
"SL","2023-07-07","86.2","-1.94","6.92","Verlander, Justin",663757,434378,,"called_strike",,,,,9,"Trent Grisham doubles (20) on a line drive to right fielder Starling Marte.   Gary Sanchez scores.","R","L","R","SD","NYM","S",,,3,0,2023,"0.16","0.21","0.37","1.92",,596142,,1,2,"Bot",,,,,682626,,,5.1255534680235675,-125.30050865594619,-5.998159543792994,0.6027351594938463,26.71559691409822,-28.904640712991135,"3.34","1.56",,,,"85.6",2459,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.42",,,,,,,,18,4,"Slider",2,1,2,1,1,2,2,1,"Strategic","Standard",145,"0","-0.047"
"SL","2023-07-07","86","-1.88","6.83","Verlander, Justin",663757,434378,,"ball",,,,,14,"Trent Grisham doubles (20) on a line drive to right fielder Starling Marte.   Gary Sanchez scores.","R","L","R","SD","NYM","B",,,2,0,2023,"0.2","0.27","1.64","1.87",,596142,,1,2,"Bot",,,,,682626,,,7.93351125437677,-124.96286333099557,-6.047326794500782,0.5296913465614682,25.189006942474823,-28.30992857620384,"3.48","1.62",,,,"85.9",2624,"6.3",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.17",,,,,,,,18,3,"Slider",2,1,2,1,1,2,2,1,"Strategic","Standard",99,"0","0.083"
"CU","2023-07-07","78.2","-2.06","6.91","Verlander, Justin",663757,434378,,"ball",,,,,1,"Trent Grisham doubles (20) on a line drive to right fielder Starling Marte.   Gary Sanchez scores.","R","L","R","SD","NYM","B",,,1,0,2023,"0.47","-1.05","-0.77","2.98",,596142,,1,2,"Bot",,,,,682626,,,1.8988967240861323,-113.84737559264507,0.39223680774399194,3.672929932153307,23.704443758917012,-41.53630265707713,"3.43","1.6",,,,"77",2673,"5.7",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.81",,,,,,,,18,2,"Curveball",2,1,2,1,1,2,2,1,"Strategic","Standard",34,"0","0.03"
"SL","2023-07-07","87","-1.8","6.86","Verlander, Justin",663757,434378,,"ball",,,,,14,"Trent Grisham doubles (20) on a line drive to right fielder Starling Marte.   Gary Sanchez scores.","R","L","R","SD","NYM","B",,,0,0,2023,"0.61","0.02","1","1.96",,596142,,1,2,"Bot",,,,,682626,,,5.45347138666272,-126.56570426244518,-5.578276149276782,5.333322173694725,26.951988095123284,-30.929976102114797,"3.55","1.62",,,,"86.2",2633,"5.9",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.58",,,,,,,,18,1,"Slider",2,1,2,1,1,2,2,1,"Strategic","Standard",127,"0","0.037"
"CU","2023-07-07","78","-1.93","6.85","Verlander, Justin",572761,434378,"field_out","hit_into_play",,,,,13,"Matt Carpenter grounds out, first baseman Pete Alonso to pitcher Justin Verlander.   Gary Sanchez to 2nd.","R","L","R","SD","NYM","X",3,"ground_ball",2,2,2023,"0.7","-1.31","-0.39","1.64",,,596142,0,2,"Bot",154.81,167.53,,,682626,,,2.0026643961639845,-113.59753121563763,-1.9135724851032365,5.663407077676687,21.35636108590212,-43.33364588599315,"3.68","1.79",5,"75.6",-18,"77.5",2833,"5.9",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.57",0.043,0.039,"0",1,0,0,2,17,5,"Curveball",2,1,2,1,1,2,2,1,"Strategic","Strategic",47,"-0.014","-0.484"
"FF","2023-07-07","93.9","-1.86","6.85","Verlander, Justin",572761,434378,,"foul",,,,,6,"Matt Carpenter grounds out, first baseman Pete Alonso to pitcher Justin Verlander.   Gary Sanchez to 2nd.","R","L","R","SD","NYM","S",,,2,1,2023,"-0.37","1.44","0.31","2.81",,,596142,0,2,"Bot",,,,,682626,,,6.359006793861107,-136.35776950868058,-7.820906388788472,-6.0221634429587825,30.941243005754178,-12.697579349836696,"3.68","1.79",203,"72.7",50,"93",2564,"5.9",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.57",,,,,,,,17,4,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Strategic","Strategic",201,"0","-0.088"
"SL","2023-07-07","84.9","-1.92","6.83","Verlander, Justin",572761,434378,,"ball",,,,,14,"Matt Carpenter grounds out, first baseman Pete Alonso to pitcher Justin Verlander.   Gary Sanchez to 2nd.","R","L","R","SD","NYM","B",,,1,1,2023,"0.18","0","0.85","1.5",,,596142,0,2,"Bot",,,,,682626,,,6.094754609854438,-123.42420969164688,-6.137973799886452,0.719110169396974,23.611440548121056,-31.1744960372522,"3.57","1.69",,,,"84.7",2492,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.38",,,,,,,,17,3,"Slider",2,1,2,1,1,2,2,1,"Strategic","Strategic",93,"0","0.068"
"FF","2023-07-07","94.7","-1.79","6.84","Verlander, Justin",572761,434378,,"ball",,,,,12,"Matt Carpenter grounds out, first baseman Pete Alonso to pitcher Justin Verlander.   Gary Sanchez to 2nd.","R","L","R","SD","NYM","B",,,0,1,2023,"-0.45","1.12","1.12","2.93",,,596142,0,2,"Bot",,,,,682626,,,8.554101471560529,-137.6275448974782,-6.979983280199725,-7.608739230082591,29.557886991386138,-16.583342974888474,"3.52","1.6",,,,"94.1",2390,"5.9",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.57",,,,,,,,17,2,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Strategic",213,"0","0.034"
"CU","2023-07-07","76","-1.97","6.96","Verlander, Justin",572761,434378,,"called_strike",,,,,2,"Matt Carpenter grounds out, first baseman Pete Alonso to pitcher Justin Verlander.   Gary Sanchez to 2nd.","R","L","R","SD","NYM","S",,,0,0,2023,"0.75","-1.18","-0.22","3.09",,,596142,0,2,"Bot",,,,,682626,,,2.3134270017267067,-110.57508702428264,1.1093045936592558,5.627429304730183,21.79227438421337,-42.23911219301707,"3.52","1.62",,,,"74.8",2741,"5.6",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.88",,,,,,,,17,1,"Curveball",2,1,2,1,1,2,2,1,"Standard","Strategic",41,"0","-0.055"
"SL","2023-07-07","85.5","-1.63","6.86","Verlander, Justin",596142,434378,"single","hit_into_play",,,,,14,"Gary Sanchez singles on a ground ball to center fielder Brandon Nimmo.","R","R","R","SD","NYM","X",8,"ground_ball",2,1,2023,"0.25","0.34","0.83","2.23",,,,0,2,"Bot",115.29,146.76,,,682626,,,5.243018645448665,-124.3392901590498,-5.288180303243536,1.5778069852418928,25.00509344731189,-27.759365119105254,"3.21","1.54",38,"88.1",-1,"84.7",2601,"5.8",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.68",0.249,0.224,"0.9",1,1,0,2,16,4,"Slider",2,1,2,1,1,2,2,1,"Strategic","Standard",122,"0.031","0.351"
"SL","2023-07-07","87.4","-1.75","6.77","Verlander, Justin",596142,434378,,"ball",,,,,14,"Gary Sanchez singles on a ground ball to center fielder Brandon Nimmo.","R","R","R","SD","NYM","B",,,1,1,2023,"0.2","0.48","1.05","1.98",,,,0,2,"Bot",,,,,682626,,,6.334000742305876,-126.963294022267,-6.329867248780984,0.7701127052738738,27.06676258435389,-25.85409909537654,"3.39","1.62",,,,"87.2",2621,"6.4",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.14",,,,,,,,16,3,"Slider",2,1,2,1,1,2,2,1,"Strategic","Standard",169,"0","0.052"
"SL","2023-07-07","86.1","-1.68","6.76","Verlander, Justin",596142,434378,,"swinging_strike",,,,,14,"Gary Sanchez singles on a ground ball to center fielder Brandon Nimmo.","R","R","R","SD","NYM","S",,,1,0,2023,"0.33","0.38","0.87","1.53",,,,0,2,"Bot",,,,,682626,,,5.359911038301648,-125.1234425485727,-6.8893212901207965,2.3901306224606573,25.91359368537324,-26.97825735163925,"3.21","1.54",,,,"85.6",2636,"6.1",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.42",,,,,,,,16,2,"Slider",2,1,2,1,1,2,2,1,"Strategic","Standard",129,"0","-0.048"
"FF","2023-07-07","94.7","-1.62","6.73","Verlander, Justin",596142,434378,,"ball",,,,,14,"Gary Sanchez singles on a ground ball to center fielder Brandon Nimmo.","R","R","R","SD","NYM","B",,,0,0,2023,"-1.05","1.6","0.66","1.11",,,,0,2,"Bot",,,,,682626,,,8.231464847121568,-137.10719482231528,-12.416684457247237,-15.122949254462009,32.46071061569641,-9.213888582685012,"3.39","1.65",,,,"93.8",2501,"6.2",717454,434378,682626,624413,643446,641645,596019,502054,607043,516782,"54.32",,,,,,,,16,1,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Strategic","Standard",212,"0","0.037"
