Name,Sex,Age,Height,Weight,NOC,Year,Event,Medal
Marianna Nmethov-Krajrov,F,16.0,154.0,49.0,TCH,1964,Balance Beam,none
Marianna Nmethov-Krajrov,F,20.0,154.0,49.0,TCH,1968,Balance Beam,none
Marianna Nmethov-Krajrov,F,24.0,154.0,49.0,TCH,1972,Balance Beam,none
Wendy Jean Nicholls (-Grant),F,19.0,,,AUS,1956,Balance Beam,none
Andrea Niederheide,F,14.0,151.0,39.0,FRG,1972,Balance Beam,none
Gizela Niedurny (-Zygado),F,21.0,152.0,47.0,POL,1960,Balance Beam,none
Gizela Niedurny (-Zygado),F,25.0,152.0,47.0,POL,1964,Balance Beam,none
Pirkko Tellervo Nieminen (-Metsmki),F,21.0,160.0,55.0,FIN,1960,Balance Beam,none
Marharyta Mykolavna Nikolaieva (Petrova-),F,24.0,159.0,55.0,URS,1960,Balance Beam,none
Steliana Nistor,F,18.0,149.0,43.0,ROU,2008,Balance Beam,none
Maila Sinikka Nisula (-Soikkeli),F,21.0,,,FIN,1952,Balance Beam,none
Marianne Noack (-Paulick),F,17.0,158.0,40.0,GDR,1968,Balance Beam,none
Hjrdis Margareta Nordin (-Hallquist),F,19.0,,,SWE,1952,Balance Beam,none
Franoise Nourry (-Bocq),F,20.0,161.0,55.0,FRA,1968,Balance Beam,none
Danuta Krystyna Nowak-Stachow (-Wroska),F,22.0,159.0,56.0,POL,1956,Balance Beam,none
Danuta Krystyna Nowak-Stachow (-Wroska),F,26.0,159.0,56.0,POL,1960,Balance Beam,none
Sakiko Nozawa,F,15.0,154.0,40.0,JPN,1976,Balance Beam,none
Adrienn Nyeste,F,17.0,156.0,45.0,HUN,1996,Balance Beam,none
Satsuki Obata,F,19.0,147.0,42.0,JPN,1996,Balance Beam,none
ucja Bronisawa Ochmaska (-Bilska),F,19.0,166.0,60.0,POL,1968,Balance Beam,none
Chieko Oda (-Tsukahara),F,21.0,155.0,49.0,JPN,1968,Balance Beam,none
Satoko Okazaki,F,15.0,150.0,38.0,JPN,1976,Balance Beam,none
"Elizabeth Anne ""Betty"" Okino",F,17.0,162.0,43.0,USA,1992,Balance Beam,none
Maria Olaru,F,18.0,163.0,48.0,ROU,2000,Balance Beam,none
Patricia Ollinger Velazquez,F,18.0,160.0,50.0,MEX,1972,Balance Beam,none
"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16.0,164.0,52.0,FRG,1972,Balance Beam,none
"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,20.0,164.0,52.0,FRG,1976,Balance Beam,none
Kiyoko Ono (Oizumi-),F,24.0,157.0,60.0,JPN,1960,Balance Beam,none
Kiyoko Ono (Oizumi-),F,28.0,157.0,60.0,JPN,1964,Balance Beam,none
Henrietta nodi,F,18.0,146.0,47.0,HUN,1992,Balance Beam,none
Henrietta nodi,F,22.0,146.0,47.0,HUN,1996,Balance Beam,none
Isabela Maria Moreira Onyshko,F,18.0,157.0,50.0,CAN,2016,Balance Beam,none
Ellis Jacqueline O'Reilly,F,18.0,164.0,63.0,IRL,2016,Balance Beam,none
Ariana Gabriela Orrego Martnez,F,17.0,157.0,49.0,PER,2016,Balance Beam,none
Kyoko Oshima,F,18.0,149.0,39.0,JPN,2004,Balance Beam,none
Kyoko Oshima,F,22.0,149.0,39.0,JPN,2008,Balance Beam,none
Elisabeth Ostermeyer (-Schmidt),F,23.0,,,GER,1952,Balance Beam,none
va vri,F,14.0,154.0,39.0,HUN,1976,Balance Beam,none
va vri,F,18.0,154.0,39.0,HUN,1980,Balance Beam,none
Eszter vry,F,15.0,152.0,42.0,HUN,1988,Balance Beam,none
Chihiro Oyagi,F,21.0,152.0,41.0,JPN,1984,Balance Beam,none
Mercedes Pacheco del Barrio,F,18.0,151.0,40.0,ESP,1996,Balance Beam,none
Pak Gyong-Sil,F,17.0,,,PRK,1992,Balance Beam,none
Kristna Paleov,F,17.0,158.0,48.0,CZE,2008,Balance Beam,none
Kristna Paleov,F,21.0,158.0,48.0,CZE,2012,Balance Beam,none
Kristina Dimitrova Panayotova,F,16.0,160.0,44.0,BUL,1992,Balance Beam,none
Evdokiya Pandezova,F,24.0,165.0,53.0,BUL,1972,Balance Beam,none
Kyriaki Papanikolaou,F,16.0,160.0,48.0,GRE,1996,Balance Beam,none
Park Gyeong-A,F,18.0,154.0,49.0,KOR,2004,Balance Beam,none
Park Ji-Suk,F,15.0,157.0,43.0,KOR,1988,Balance Beam,none
Louise Parker,F,17.0,162.0,59.0,CAN,1960,Balance Beam,none
Lia Parolari,F,18.0,160.0,44.0,ITA,2008,Balance Beam,none
Henriette Parzer (-Behrendt),F,16.0,160.0,60.0,AUT,1960,Balance Beam,none
Henriette Parzer (-Behrendt),F,21.0,160.0,60.0,AUT,1964,Balance Beam,none
Mirela Ana Paca,F,17.0,,,ROU,1992,Balance Beam,none
Vesela Pasheva,F,21.0,166.0,59.0,BUL,1968,Balance Beam,none
Carly Rae Patterson (-Caldwell),F,16.0,152.0,44.0,USA,2004,Balance Beam,Silver
Simona Puca (-Rus),F,14.0,150.0,42.0,ROU,1984,Balance Beam,Gold
Marcela Punescu,F,17.0,159.0,52.0,ROU,1972,Balance Beam,none
Anna Anatolyevna Pavlova,F,16.0,152.0,43.0,RUS,2004,Balance Beam,none
Anna Anatolyevna Pavlova,F,20.0,152.0,43.0,RUS,2008,Balance Beam,none
Stanka Pavlova,F,22.0,156.0,50.0,BUL,1960,Balance Beam,none
Dominique Pegg,F,18.0,157.0,54.0,CAN,2012,Balance Beam,none
Valeria Pereyra,F,16.0,158.0,,ARG,2012,Balance Beam,none
Ana Prez Campos,F,18.0,151.0,45.0,ESP,2016,Balance Beam,none
Rita Peri,F,15.0,159.0,47.0,ITA,1972,Balance Beam,none
Rita Peri,F,19.0,159.0,47.0,ITA,1976,Balance Beam,none
Stela Perin,F,18.0,,,ROU,1952,Balance Beam,none
"Patricia J. ""Pat"" Perks",F,20.0,155.0,54.0,GBR,1960,Balance Beam,none
Sigrid Persoon,F,17.0,161.0,52.0,BEL,2000,Balance Beam,none
Marine Petit,F,15.0,156.0,42.0,FRA,2008,Balance Beam,none
Larisa Leonidovna Petrik (-Klimenko),F,19.0,163.0,52.0,URS,1968,Balance Beam,Bronze
Gta Elisabeth Pettersson (-Frisk),F,25.0,,,SWE,1952,Balance Beam,none
Elin Ann-Sofi Pettersson-Colling (-Saltin),F,20.0,,,SWE,1952,Balance Beam,none
Elin Ann-Sofi Pettersson-Colling (-Saltin),F,24.0,,,SWE,1956,Balance Beam,none
Phan Th H Thanh,F,24.0,160.0,48.0,VIE,2016,Balance Beam,none
"Jaycie Lynn Phelps (-McClure, -Marus)",F,16.0,,,USA,1996,Balance Beam,none
Roxanne Taillard Pierce (-Mancha),F,17.0,163.0,48.0,USA,1972,Balance Beam,none
Marta Pihan-Kulesza,F,21.0,162.0,53.0,POL,2008,Balance Beam,none
Marta Pihan-Kulesza,F,25.0,162.0,53.0,POL,2012,Balance Beam,none
Jennifer Elizabeth M. Pinches,F,18.0,160.0,55.0,GBR,2012,Balance Beam,none
Yvonne Pioch,F,16.0,160.0,50.0,GER,1996,Balance Beam,none
"Yelena Mikhaylovna ""Lena"" Piskun",F,18.0,153.0,39.0,BLR,1996,Balance Beam,none
Irne Pittelioen (-Eggremont),F,25.0,,,FRA,1952,Balance Beam,none
Lidia Pitteri,F,18.0,,,ITA,1952,Balance Beam,none
Amelie Plante,F,20.0,158.0,51.0,CAN,2004,Balance Beam,none
Romina Cecilia Plataroti Francisco,F,15.0,,,ARG,1992,Balance Beam,none
Diana Plaza Martn,F,15.0,147.0,38.0,ESP,1996,Balance Beam,none
Liliya Oleksandrivna Podkopaieva (-Nahorniy),F,17.0,149.0,42.0,UKR,1996,Balance Beam,Silver
Nevenka Poganik,F,24.0,161.0,55.0,YUG,1960,Balance Beam,none
Anna Pohludkov,F,16.0,166.0,54.0,TCH,1976,Balance Beam,none
"Gillian ""Jill"" Pollard (-Coulton, -Livingstone)",F,25.0,155.0,53.0,GBR,1960,Balance Beam,none
Iveta Polokov,F,18.0,158.0,46.0,TCH,1988,Balance Beam,none
Iveta Polokov,F,21.0,158.0,46.0,TCH,1992,Balance Beam,none
Alena Valentinovna Polozkova,F,16.0,153.0,43.0,BLR,1996,Balance Beam,none
Alena Valentinovna Polozkova,F,21.0,153.0,43.0,BLR,2000,Balance Beam,none
Ctlina Ponor,F,16.0,160.0,47.0,ROU,2004,Balance Beam,Gold
Ctlina Ponor,F,24.0,160.0,47.0,ROU,2012,Balance Beam,none
Ctlina Ponor,F,28.0,160.0,47.0,ROU,2016,Balance Beam,none
Celestina Popa,F,18.0,145.0,35.0,ROU,1988,Balance Beam,none
Eva Podkov,F,17.0,161.0,48.0,TCH,1976,Balance Beam,none
Uta Poreceanu-Schlandt,F,23.0,156.0,54.0,ROU,1960,Balance Beam,none
Luisa Fernanda Portocarrero Daz,F,15.0,,,GUA,1992,Balance Beam,none
Annette Potempa,F,15.0,149.0,38.0,GER,1992,Balance Beam,none
Gabriela Potorac,F,15.0,144.0,35.0,ROU,1988,Balance Beam,Bronze
Gabriella Pozzuolo-Marchi,F,21.0,162.0,57.0,ITA,1968,Balance Beam,none
Maria Claudia Prescan,F,20.0,156.0,42.0,ROU,2000,Balance Beam,none
Mary Prestidge,F,19.0,165.0,53.0,GBR,1968,Balance Beam,none
Elisabetta Preziosa,F,18.0,155.0,,ITA,2012,Balance Beam,none
Hayley Price,F,18.0,157.0,46.0,GBR,1984,Balance Beam,none
Ludmila Prince (Druvena-),F,21.0,152.0,47.0,LAT,1996,Balance Beam,none
Penka Mircheva Prisadashka,F,23.0,,,BUL,1952,Balance Beam,none
Yelena Sergeyevna Produnova,F,20.0,150.0,39.0,RUS,2000,Balance Beam,Bronze
Maryna Sviatoslavivna Proskurina,F,22.0,167.0,55.0,UKR,2008,Balance Beam,none
Rosalinda Puente,F,15.0,146.0,50.0,MEX,1968,Balance Beam,none
Heather Mary Purnell,F,17.0,161.0,56.0,CAN,2004,Balance Beam,none
Nevenka Pukarevi,F,20.0,156.0,47.0,YUG,1972,Balance Beam,none
Pyon Kwang-Sun,F,17.0,145.0,36.0,PRK,2004,Balance Beam,none
Pirkko Liisa Pyyknen (-Mkel),F,16.0,158.0,48.0,FIN,1952,Balance Beam,none
Qiao Ya,F,19.0,152.0,41.0,CHN,1996,Balance Beam,none
Lorena Quines Moreno,F,15.0,,,PUR,2012,Balance Beam,none
Jana Rabasov (-Bartoov),F,18.0,,,TCH,1952,Balance Beam,none
"Joyce May Racek (-Markley, -Budrunas)",F,18.0,160.0,61.0,USA,1956,Balance Beam,none
Birgit Radochla (-Michailoff),F,19.0,163.0,60.0,GER,1964,Balance Beam,none
Andreea Mdlina Rducan,F,16.0,148.0,37.0,ROU,2000,Balance Beam,none
Corinne Ragazzacci (-Perier),F,15.0,161.0,54.0,FRA,1984,Balance Beam,none
"Alexandra Rose ""Aly"" Raisman",F,18.0,157.0,52.0,USA,2012,Balance Beam,Bronze
"Alexandra Rose ""Aly"" Raisman",F,22.0,157.0,52.0,USA,2016,Balance Beam,none
Marjorie Raistrick-Carter,F,18.0,163.0,57.0,GBR,1952,Balance Beam,none
Marjorie Raistrick-Carter,F,26.0,163.0,57.0,GBR,1960,Balance Beam,none
Antoaneta Rakhneva,F,17.0,155.0,47.0,BUL,1980,Balance Beam,none
Helena Rakoczy (Krzynow-),F,30.0,166.0,55.0,POL,1952,Balance Beam,none
Helena Rakoczy (Krzynow-),F,34.0,166.0,55.0,POL,1956,Balance Beam,none
Nelly Ramassamy,F,16.0,157.0,48.0,FRA,2000,Balance Beam,none
Mara Elena Ramrez,F,17.0,154.0,50.0,MEX,1968,Balance Beam,none
Tsvetanka Rangelova,F,21.0,163.0,52.0,BUL,1960,Balance Beam,none
Janine Rene Rankin,F,16.0,162.0,52.0,CAN,1988,Balance Beam,none
Janine Rene Rankin,F,20.0,162.0,52.0,CAN,1992,Balance Beam,none
Mary Elise Ray,F,18.0,152.0,48.0,USA,2000,Balance Beam,none
Ivelina Petrova Raykova,F,16.0,154.0,40.0,BUL,1988,Balance Beam,none
Lisa Ann Read (-Barnes),F,18.0,,,AUS,1992,Balance Beam,none
Luciana Reali,F,16.0,,,ITA,1952,Balance Beam,none
Luciana Reali,F,20.0,,,ITA,1956,Balance Beam,none
Annika Louise Reeder,F,16.0,157.0,51.0,GBR,1996,Balance Beam,none
Annika Louise Reeder,F,20.0,157.0,51.0,GBR,2000,Balance Beam,none
Delphine Regease,F,16.0,155.0,46.0,FRA,2000,Balance Beam,none
Alena Reichov (-Zmostn),F,18.0,,,TCH,1952,Balance Beam,none
Alena Reichov (-Zmostn),F,23.0,,,TCH,1956,Balance Beam,none
Stefania Reindl,F,30.0,156.0,50.0,POL,1952,Balance Beam,none
Hildegard Reitter (-Engel),F,,,,AUT,1960,Balance Beam,none
Katharina Rensch (-Schirmer),F,15.0,159.0,45.0,GDR,1980,Balance Beam,none
Beate Renschler,F,17.0,165.0,47.0,FRG,1976,Balance Beam,none
Mary Lou Retton (-Kelley),F,16.0,145.0,42.0,USA,1984,Balance Beam,none
Ri Hae-Yon,F,16.0,144.0,37.0,PRK,2004,Balance Beam,none
Lusa Parente Ribeiro de Carvalho,F,15.0,148.0,37.0,BRA,1988,Balance Beam,none
Lusa Parente Ribeiro de Carvalho,F,19.0,148.0,37.0,BRA,1992,Balance Beam,none
Kate Geraldine Richardson,F,16.0,152.0,47.0,CAN,2000,Balance Beam,none
Kate Geraldine Richardson,F,20.0,152.0,47.0,CAN,2004,Balance Beam,none
Sharon Lee Richardson (-Zuber),F,17.0,162.0,46.0,USA,1960,Balance Beam,none
Hana n,F,19.0,157.0,40.0,TCH,1988,Balance Beam,none
"Cathleen Roxanne ""Cathy"" Rigby (-Mason, -McCoy)",F,15.0,149.0,45.0,USA,1968,Balance Beam,none
"Cathleen Roxanne ""Cathy"" Rigby (-Mason, -McCoy)",F,19.0,149.0,45.0,USA,1972,Balance Beam,none
Bohumila imnov (-etkov),F,21.0,164.0,54.0,TCH,1968,Balance Beam,none
Laura Rivera Rodrguez,F,13.0,155.0,47.0,MEX,1968,Balance Beam,none
Laura Rivera Rodrguez,F,17.0,155.0,47.0,MEX,1972,Balance Beam,none
Rowena Jane Roberts,F,15.0,149.0,41.0,GBR,1992,Balance Beam,none
"Valerie Lois ""Val"" Roberts (-Beitzel)",F,22.0,157.0,61.0,AUS,1960,Balance Beam,none
"Valerie Lois ""Val"" Roberts (-Beitzel)",F,26.0,157.0,61.0,AUS,1964,Balance Beam,none
Laura Robertson,F,18.0,162.0,52.0,NZL,2000,Balance Beam,none
Giordana Rocchi,F,15.0,153.0,43.0,ITA,1996,Balance Beam,none
Ana Paula Rodrigues,F,16.0,163.0,43.0,BRA,2004,Balance Beam,none
Brittany Rogers,F,23.0,157.0,46.0,CAN,2016,Balance Beam,none
Ruth Rolln Gonzlez,F,15.0,,,ESP,1992,Balance Beam,none
Jenny Marie Rolland,F,17.0,154.0,45.0,FRA,1992,Balance Beam,none
Catherine Romano (-Bonnety),F,16.0,140.0,35.0,FRA,1988,Balance Beam,none
Eva Rnstrm (-Ericsson),F,23.0,,,SWE,1956,Balance Beam,none
"Patricia ""Patti"" Rope (-Portis)",F,16.0,164.0,48.0,CAN,1976,Balance Beam,none
Gun Margareta Rring (-Lindh),F,22.0,,,SWE,1952,Balance Beam,none
"Johanna Hendrika ""Annie"" Ros (-Brouwers)",F,26.0,,,NED,1952,Balance Beam,none
Kyla Briana Ross,F,15.0,157.0,45.0,USA,2012,Balance Beam,none
Monique Rossi,F,22.0,162.0,54.0,FRA,1960,Balance Beam,none
Milica Roman,F,,,,YUG,1952,Balance Beam,none
Sonja Roman,F,,,,YUG,1952,Balance Beam,none
Olha Rozshchupkina,F,16.0,142.0,36.0,UKR,2000,Balance Beam,none
"Sandra Marlene Ruddick (Anderson-, -John)",F,24.0,176.0,59.0,USA,1956,Balance Beam,none
Eva Mara Rueda Bravo,F,17.0,158.0,55.0,ESP,1988,Balance Beam,none
Eva Mara Rueda Bravo,F,20.0,158.0,55.0,ESP,1992,Balance Beam,none
Melita (-Melitta) Ruhn (-Fleischer),F,15.0,156.0,42.0,ROU,1980,Balance Beam,none
Ernestine Jean Russell-Carter (-Weaver),F,18.0,153.0,52.0,CAN,1956,Balance Beam,none
Ernestine Jean Russell-Carter (-Weaver),F,21.0,153.0,52.0,CAN,1960,Balance Beam,none
Monette Simone Russo,F,16.0,149.0,40.0,AUS,2004,Balance Beam,none
Monica Kathleen Rutherford (-Phelps),F,20.0,160.0,61.0,GBR,1964,Balance Beam,none
Hana Rikov (-Vorlkov),F,19.0,162.0,58.0,TCH,1960,Balance Beam,none
Hana Rikov (-Vorlkov),F,23.0,162.0,58.0,TCH,1964,Balance Beam,none
Leanne Rycroft,F,19.0,152.0,45.0,AUS,1988,Balance Beam,none
Ewa Margareta Rydell (-Orrensj),F,18.0,155.0,50.0,SWE,1960,Balance Beam,none
Ewa Margareta Rydell (-Orrensj),F,22.0,155.0,50.0,SWE,1964,Balance Beam,none
Elvira Fuadovna Saadi,F,20.0,166.0,53.0,URS,1972,Balance Beam,none
Elvira Fuadovna Saadi,F,24.0,166.0,53.0,URS,1976,Balance Beam,none
Elena Sclici (-Petroanu),F,,,,ROU,1956,Balance Beam,none
Donatella Sacchi,F,17.0,164.0,56.0,ITA,1976,Balance Beam,none
Alicia Marie Sacramone (-Quinn),F,20.0,155.0,53.0,USA,2008,Balance Beam,none
Julieta Senz de Sicilia,F,14.0,153.0,41.0,MEX,1968,Balance Beam,none
Adela Sajn,F,18.0,167.0,52.0,SLO,2008,Balance Beam,none
Shizuko Sakashita,F,22.0,,,JPN,1956,Balance Beam,none
Ritva Tuulikki Salonen (Leppnen-),F,24.0,167.0,59.0,FIN,1960,Balance Beam,none
Vappu Orvokki Salonen (-Haapanen),F,23.0,157.0,53.0,FIN,1952,Balance Beam,none
Makiko Sanada,F,15.0,153.0,41.0,JPN,1988,Balance Beam,none
Nathalia Snchez Crdenas,F,16.0,138.0,38.0,COL,2008,Balance Beam,none
"Josefa ""Pepita"" Snchez Soler",F,20.0,150.0,44.0,ESP,1972,Balance Beam,none
Ingrid Clara Charlotta Sandahl (-Sundell),F,27.0,,,SWE,1952,Balance Beam,none
Gro Margit Sandberg,F,16.0,165.0,50.0,NOR,1972,Balance Beam,none
Bergljot Sandvik-Johansen,F,30.0,167.0,58.0,NOR,1952,Balance Beam,none
Gabriella Santarelli,F,24.0,155.0,54.0,ITA,1960,Balance Beam,none
Ingrid Santer,F,17.0,159.0,43.0,FRG,1972,Balance Beam,none
Tuovi Inkeri Sappinen (-Cochrane),F,19.0,158.0,50.0,FIN,1960,Balance Beam,none
Flvia Lopes Saraiva,F,16.0,133.0,31.0,BRA,2016,Balance Beam,none
Katarna arisk (-Mulders),F,14.0,174.0,44.0,TCH,1980,Balance Beam,none
Anita auerov,F,17.0,162.0,50.0,TCH,1980,Balance Beam,none
Irina Sazonova,F,24.0,160.0,55.0,ISL,2016,Balance Beam,none
Liliana Scaricabarozzi,F,17.0,,,ITA,1952,Balance Beam,none
Pauline Sieglinde Schfer,F,19.0,162.0,55.0,GER,2016,Balance Beam,none
Sophie Celina Scheder,F,19.0,167.0,56.0,GER,2016,Balance Beam,none
Bettina Schieferdecker,F,20.0,164.0,53.0,GDR,1988,Balance Beam,none
Gretel Schiener,F,20.0,170.0,49.0,GER,1960,Balance Beam,none
Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,GDR,1972,Balance Beam,none
Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,GDR,1968,Balance Beam,none
Christine Schmitt (-Dressel),F,19.0,172.0,54.0,GDR,1972,Balance Beam,none
Camille Schmutz,F,15.0,150.0,41.0,FRA,2004,Balance Beam,none
Renate Schneider,F,21.0,159.0,50.0,GER,1960,Balance Beam,none
Anke Schnfelder,F,16.0,163.0,46.0,GER,1992,Balance Beam,none
Uta Schorn (-Freise),F,15.0,157.0,43.0,FRG,1972,Balance Beam,none
Uta Schorn (-Freise),F,18.0,157.0,43.0,FRG,1976,Balance Beam,none
Edeltraud Schramm (-Grossfurthner),F,28.0,,,AUT,1952,Balance Beam,none
Diana Schrder,F,17.0,163.0,46.0,GER,1992,Balance Beam,none
Clara Marie Schroth-Lomady,F,31.0,,,USA,1952,Balance Beam,none
"Edeltraud ""Traudl"" Schubert",F,18.0,162.0,52.0,FRG,1976,Balance Beam,none
Heike Schwarm,F,16.0,162.0,50.0,FRG,1984,Balance Beam,none
Tasha Schwikert-Warren,F,15.0,,,USA,2000,Balance Beam,none
Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,TCH,1964,Balance Beam,none
Inge Sedlmaier,F,27.0,,,GER,1952,Balance Beam,none
Chantal Seggiaro (-Nallet),F,20.0,168.0,58.0,FRA,1976,Balance Beam,none
Natalie Michle Seiler (-Pedrocchi),F,15.0,160.0,48.0,SUI,1984,Balance Beam,none
Elisabeth Seitz,F,18.0,162.0,57.0,GER,2012,Balance Beam,none
Elisabeth Seitz,F,22.0,162.0,57.0,GER,2016,Balance Beam,none
Zuzana Sekerov,F,15.0,156.0,50.0,SVK,2000,Balance Beam,none
Zuzana Sekerov,F,19.0,156.0,50.0,SVK,2004,Balance Beam,none
Suzuko Seki,F,20.0,,,JPN,1956,Balance Beam,none
Aya Sekine,F,18.0,157.0,44.0,JPN,1996,Balance Beam,none
"Bertha Carolina ""Toetie"" Selbach",F,18.0,,,NED,1952,Balance Beam,none
"Catharina ""Tootje"" Selbach",F,24.0,,,NED,1952,Balance Beam,none
Kseniya Andreyevna Semyonova,F,15.0,138.0,35.0,RUS,2008,Balance Beam,none
Kyoko Seo,F,20.0,144.0,37.0,JPN,1992,Balance Beam,none
Veronica Servente Tealdy,F,15.0,,,ITA,1992,Balance Beam,none
Isabelle Severino,F,16.0,169.0,57.0,FRA,1996,Balance Beam,none
Kylie Noele Shadbolt,F,19.0,,,AUS,1992,Balance Beam,none
"Galina Yakovlevna Shamray (Rudko-, -Ilyina)",F,20.0,,,URS,1952,Balance Beam,none
Shang Chunsong,F,20.0,143.0,34.0,CHN,2016,Balance Beam,none
Nataliya Vitalyevna Shaposhnikova (-Sut),F,19.0,158.0,46.0,URS,1980,Balance Beam,Bronze
Revital Sharon,F,17.0,164.0,49.0,ISR,1988,Balance Beam,none
Nadya Shatarova,F,16.0,152.0,37.0,BUL,1976,Balance Beam,none
Liubov Sheremeta,F,16.0,136.0,30.0,UKR,1996,Balance Beam,none
Yelena Nikolayevna Shevchenko,F,16.0,152.0,42.0,URS,1988,Balance Beam,none
Miho Shinoda,F,16.0,152.0,38.0,JPN,1988,Balance Beam,none
Yuko Shintake,F,17.0,154.0,,JPN,2008,Balance Beam,none
Yuko Shintake,F,21.0,154.0,,JPN,2012,Balance Beam,none
Toshiko Shirasu-Aihara,F,21.0,147.0,47.0,JPN,1960,Balance Beam,none
Toshiko Shirasu-Aihara,F,25.0,147.0,47.0,JPN,1964,Balance Beam,none
Yelena Lvovna Shushunova,F,19.0,147.0,41.0,URS,1988,Balance Beam,Silver
Danile Sicot-Coulon,F,21.0,160.0,58.0,FRA,1956,Balance Beam,none
Danile Sicot-Coulon,F,25.0,160.0,58.0,FRA,1960,Balance Beam,none
Jacqueline Sievert,F,16.0,167.0,51.0,SUI,1972,Balance Beam,none
Viorica Daniela Siliva (-Harper),F,16.0,145.0,38.0,ROU,1988,Balance Beam,Gold
Ana Cludia Trindade Araujo da Silva,F,16.0,150.0,37.0,BRA,2008,Balance Beam,none
Natlia Cunha e Silva,F,24.0,,,POR,1952,Balance Beam,none
Sim Jae-Yeong,F,16.0,154.0,46.0,KOR,1984,Balance Beam,none
Raija Annikki Simola (-Sivander),F,20.0,,,FIN,1952,Balance Beam,none
"Anna Barbara ""Nanny"" Simon",F,21.0,,,NED,1952,Balance Beam,none
Sin Myong-Ok,F,14.0,144.0,38.0,PRK,1980,Balance Beam,none
Melina Debora Sirolli,F,16.0,157.0,43.0,ARG,2000,Balance Beam,none
Wenche Sjong,F,17.0,167.0,55.0,NOR,1968,Balance Beam,none
Lisa Maree Skinner,F,15.0,155.0,46.0,AUS,1996,Balance Beam,none
Lisa Maree Skinner,F,19.0,155.0,46.0,AUS,2000,Balance Beam,none
Lisa Maree Skinner,F,23.0,155.0,46.0,AUS,2004,Balance Beam,none
Miroslava Sklenikov,F,17.0,163.0,54.0,TCH,1968,Balance Beam,none
Joanna Skowroska,F,18.0,153.0,44.0,POL,2000,Balance Beam,none
Allana Amy Slater,F,16.0,155.0,50.0,AUS,2000,Balance Beam,none
Allana Amy Slater,F,20.0,155.0,50.0,AUS,2004,Balance Beam,none
Barbara J. Slater,F,17.0,157.0,48.0,GBR,1976,Balance Beam,none
Eveline Slavici,F,19.0,,,ROU,1952,Balance Beam,none
Bridget Elizabeth Sloan,F,16.0,150.0,47.0,USA,2008,Balance Beam,none
"Jennifer ""Jenny"" Smith",F,16.0,149.0,43.0,AUS,1996,Balance Beam,none
Drahomra Smolkov,F,17.0,158.0,45.0,TCH,1976,Balance Beam,none
Ada Smolnikar,F,,,,YUG,1952,Balance Beam,none
"Anna Maria ""Ans"" Smulders-van Gerwen",F,21.0,161.0,57.0,NED,1972,Balance Beam,none
"Anna Maria ""Ans"" Smulders-van Gerwen",F,25.0,161.0,57.0,NED,1976,Balance Beam,none
Katarzyna Snopko,F,14.0,157.0,45.0,POL,1980,Balance Beam,none
"Nicoleta Daniela ""Dana"" ofronie",F,16.0,146.0,37.0,ROU,2004,Balance Beam,none
Kazuko Sogabe,F,20.0,151.0,48.0,JPN,1956,Balance Beam,none
Kazuko Sogabe,F,24.0,151.0,48.0,JPN,1960,Balance Beam,none
Alexandra Soler,F,16.0,156.0,49.0,FRA,2000,Balance Beam,none
Son Un-Hui,F,18.0,150.0,45.0,PRK,2000,Balance Beam,none
Roselore Sonntag (Stbe-),F,26.0,165.0,51.0,GER,1960,Balance Beam,none
Gail Evelyn Sontgerath (-Whitney),F,16.0,162.0,54.0,USA,1960,Balance Beam,none
Wanda Soprani,F,20.0,156.0,55.0,ITA,1960,Balance Beam,none
Jamileh Sorouri,F,14.0,147.0,38.0,IRI,1964,Balance Beam,none
Las da Silva Souza,F,15.0,156.0,47.0,BRA,2004,Balance Beam,none
Las da Silva Souza,F,19.0,156.0,47.0,BRA,2008,Balance Beam,none
Nada Spasi,F,,,,YUG,1952,Balance Beam,none
Saltirka Parvanova Spasova-Tarpova,F,18.0,157.0,51.0,BUL,1952,Balance Beam,none
Saltirka Parvanova Spasova-Tarpova,F,23.0,157.0,51.0,BUL,1956,Balance Beam,none
Saltirka Parvanova Spasova-Tarpova,F,27.0,157.0,51.0,BUL,1960,Balance Beam,none
"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)",F,16.0,160.0,52.0,USA,1964,Balance Beam,none
Jean Charlotte Spencer,F,24.0,165.0,60.0,NZL,1964,Balance Beam,none
Darya Sergeyevna Spiridonova,F,18.0,156.0,45.0,RUS,2016,Balance Beam,none
"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17.0,145.0,40.0,USA,1988,Balance Beam,none
Valentina Spongia,F,17.0,161.0,50.0,ITA,1976,Balance Beam,none
Boena Srncov (-Krejcarov),F,27.0,,,TCH,1952,Balance Beam,none
"Carrol Michelle ""Chelle"" Stack",F,15.0,142.0,34.0,USA,1988,Balance Beam,none
Tsvetanka Dobreva Stancheva,F,22.0,,,BUL,1952,Balance Beam,none
Tsvetanka Dobreva Stancheva,F,27.0,,,BUL,1956,Balance Beam,none
Vasilka Peneva Stancheva,F,22.0,,,BUL,1952,Balance Beam,none
