ID,Age,Height,Weight,Year,Games_code,Team_code,City_code,Event_code
74955,20.0,162.0,61.0,1956,4,58,9,3
74955,20.0,162.0,61.0,1956,4,58,9,4
74955,20.0,162.0,61.0,1956,4,58,9,1
74955,20.0,162.0,61.0,1956,4,58,9,2
74955,20.0,162.0,61.0,1956,4,58,9,5
74955,20.0,162.0,61.0,1956,4,58,9,0
74955,23.0,162.0,61.0,1960,5,58,15,3
74955,23.0,162.0,61.0,1960,5,58,15,4
74955,23.0,162.0,61.0,1960,5,58,15,1
74955,23.0,162.0,61.0,1960,5,58,15,2
74955,23.0,162.0,61.0,1960,5,58,15,5
74955,23.0,162.0,61.0,1960,5,58,15,0
74956,15.0,142.0,40.0,1996,14,27,2,3
74956,15.0,142.0,40.0,1996,14,27,2,4
74956,15.0,142.0,40.0,1996,14,27,2,1
74956,15.0,142.0,40.0,1996,14,27,2,2
74956,15.0,142.0,40.0,1996,14,27,2,5
74956,15.0,142.0,40.0,1996,14,27,2,0
75072,15.0,146.0,40.0,1996,14,58,2,3
75072,15.0,146.0,40.0,1996,14,58,2,4
75072,15.0,146.0,40.0,1996,14,58,2,1
75072,15.0,146.0,40.0,1996,14,58,2,2
75072,15.0,146.0,40.0,1996,14,58,2,5
75072,15.0,146.0,40.0,1996,14,58,2,0
75104,15.0,155.0,38.0,1980,10,9,12,3
75104,15.0,155.0,38.0,1980,10,9,12,4
75104,15.0,155.0,38.0,1980,10,9,12,1
75104,15.0,155.0,38.0,1980,10,9,12,2
75104,15.0,155.0,38.0,1980,10,9,12,5
75104,15.0,155.0,38.0,1980,10,9,12,0
75108,17.0,165.0,62.0,1968,7,9,10,3
75108,17.0,165.0,62.0,1968,7,9,10,4
75108,17.0,165.0,62.0,1968,7,9,10,1
75108,17.0,165.0,62.0,1968,7,9,10,2
75108,17.0,165.0,62.0,1968,7,9,10,5
75108,17.0,165.0,62.0,1968,7,9,10,0
75243,17.0,155.0,43.0,1988,12,73,16,3
75243,17.0,155.0,43.0,1988,12,73,16,4
75243,17.0,155.0,43.0,1988,12,73,16,1
75243,17.0,155.0,43.0,1988,12,73,16,2
75243,17.0,155.0,43.0,1988,12,73,16,5
75243,17.0,155.0,43.0,1988,12,73,16,0
75262,16.0,160.0,46.0,2012,18,73,7,4
75262,16.0,160.0,46.0,2012,18,73,7,2
75497,16.0,147.0,45.0,1972,8,68,13,3
75497,16.0,147.0,45.0,1972,8,68,13,4
75497,16.0,147.0,45.0,1972,8,68,13,1
75497,16.0,147.0,45.0,1972,8,68,13,2
75497,16.0,147.0,45.0,1972,8,68,13,5
75497,16.0,147.0,45.0,1972,8,68,13,0
75498,18.0,161.0,51.0,2004,16,68,1,3
75498,18.0,161.0,51.0,2004,16,68,1,1
75498,18.0,161.0,51.0,2004,16,68,1,2
75498,18.0,161.0,51.0,2004,16,68,1,5
75498,18.0,161.0,51.0,2004,16,68,1,0
75610,20.0,160.0,48.0,1996,14,66,2,3
75610,20.0,160.0,48.0,1996,14,66,2,4
75610,20.0,160.0,48.0,1996,14,66,2,1
75610,20.0,160.0,48.0,1996,14,66,2,2
75610,20.0,160.0,48.0,1996,14,66,2,5
75610,20.0,160.0,48.0,1996,14,66,2,0
75743,14.0,160.0,32.0,1980,10,66,12,3
75743,14.0,160.0,32.0,1980,10,66,12,1
75743,14.0,160.0,32.0,1980,10,66,12,2
75743,14.0,160.0,32.0,1980,10,66,12,5
75743,14.0,160.0,32.0,1980,10,66,12,0
75743,18.0,160.0,32.0,1984,11,66,8,3
75743,18.0,160.0,32.0,1984,11,66,8,4
75743,18.0,160.0,32.0,1984,11,66,8,1
75743,18.0,160.0,32.0,1984,11,66,8,2
75743,18.0,160.0,32.0,1984,11,66,8,5
75743,18.0,160.0,32.0,1984,11,66,8,0
75781,16.0,149.0,39.0,2000,15,66,17,3
75781,16.0,149.0,39.0,2000,15,66,17,4
75781,16.0,149.0,39.0,2000,15,66,17,1
75781,16.0,149.0,39.0,2000,15,66,17,2
75781,16.0,149.0,39.0,2000,15,66,17,5
75781,16.0,149.0,39.0,2000,15,66,17,0
75841,17.0,0.0,0.0,1992,13,66,3,3
75841,17.0,0.0,0.0,1992,13,66,3,4
75841,17.0,0.0,0.0,1992,13,66,3,1
75841,17.0,0.0,0.0,1992,13,66,3,2
75841,17.0,0.0,0.0,1992,13,66,3,5
75841,17.0,0.0,0.0,1992,13,66,3,0
75893,20.0,163.0,56.0,2016,19,56,14,3
75893,20.0,163.0,56.0,2016,19,56,14,1
75893,20.0,163.0,56.0,2016,19,56,14,5
75893,20.0,163.0,56.0,2016,19,56,14,0
76129,16.0,164.0,45.0,1992,13,9,3,3
76129,16.0,164.0,45.0,1992,13,9,3,4
76129,16.0,164.0,45.0,1992,13,9,3,1
76129,16.0,164.0,45.0,1992,13,9,3,2
76129,16.0,164.0,45.0,1992,13,9,3,5
76129,16.0,164.0,45.0,1992,13,9,3,0
76164,18.0,167.0,62.0,2000,15,26,17,3
76164,18.0,167.0,62.0,2000,15,26,17,4
76164,18.0,167.0,62.0,2000,15,26,17,1
76164,18.0,167.0,62.0,2000,15,26,17,2
76164,18.0,167.0,62.0,2000,15,26,17,5
76164,18.0,167.0,62.0,2000,15,26,17,0
76358,16.0,154.0,45.0,1976,9,9,11,3
76358,16.0,154.0,45.0,1976,9,9,11,4
76358,16.0,154.0,45.0,1976,9,9,11,1
76358,16.0,154.0,45.0,1976,9,9,11,2
76358,16.0,154.0,45.0,1976,9,9,11,5
76358,16.0,154.0,45.0,1976,9,9,11,0
76515,19.0,158.0,53.0,1952,3,18,6,3
76515,19.0,158.0,53.0,1952,3,18,6,4
76515,19.0,158.0,53.0,1952,3,18,6,1
76515,19.0,158.0,53.0,1952,3,18,6,2
76515,19.0,158.0,53.0,1952,3,18,6,5
76515,19.0,158.0,53.0,1952,3,18,6,0
76515,23.0,158.0,53.0,1956,4,18,9,3
76515,23.0,158.0,53.0,1956,4,18,9,4
76515,23.0,158.0,53.0,1956,4,18,9,1
76515,23.0,158.0,53.0,1956,4,18,9,2
76515,23.0,158.0,53.0,1956,4,18,9,5
76515,23.0,158.0,53.0,1956,4,18,9,0
76515,27.0,158.0,53.0,1960,5,18,15,3
76515,27.0,158.0,53.0,1960,5,18,15,4
76515,27.0,158.0,53.0,1960,5,18,15,1
76515,27.0,158.0,53.0,1960,5,18,15,2
76515,27.0,158.0,53.0,1960,5,18,15,5
76515,27.0,158.0,53.0,1960,5,18,15,0
76519,18.0,162.0,48.0,1972,8,55,13,3
76519,18.0,162.0,48.0,1972,8,55,13,4
76519,18.0,162.0,48.0,1972,8,55,13,1
76519,18.0,162.0,48.0,1972,8,55,13,2
76519,18.0,162.0,48.0,1972,8,55,13,5
76519,18.0,162.0,48.0,1972,8,55,13,0
76519,26.0,162.0,48.0,1980,10,55,12,3
76519,26.0,162.0,48.0,1980,10,55,12,4
76519,26.0,162.0,48.0,1980,10,55,12,1
76519,26.0,162.0,48.0,1980,10,55,12,2
76519,26.0,162.0,48.0,1980,10,55,12,5
76519,26.0,162.0,48.0,1980,10,55,12,0
76529,25.0,160.0,56.0,1968,7,77,10,3
76529,25.0,160.0,56.0,1968,7,77,10,4
76529,25.0,160.0,56.0,1968,7,77,10,1
76529,25.0,160.0,56.0,1968,7,77,10,2
76529,25.0,160.0,56.0,1968,7,77,10,5
76529,25.0,160.0,56.0,1968,7,77,10,0
76560,23.0,150.0,41.0,1968,7,38,10,3
76560,23.0,150.0,41.0,1968,7,38,10,4
76560,23.0,150.0,41.0,1968,7,38,10,1
76560,23.0,150.0,41.0,1968,7,38,10,2
76560,23.0,150.0,41.0,1968,7,38,10,5
76560,23.0,150.0,41.0,1968,7,38,10,0
76560,27.0,150.0,41.0,1972,8,38,13,3
76560,27.0,150.0,41.0,1972,8,38,13,4
76560,27.0,150.0,41.0,1972,8,38,13,1
76560,27.0,150.0,41.0,1972,8,38,13,2
76560,27.0,150.0,41.0,1972,8,38,13,5
76560,27.0,150.0,41.0,1972,8,38,13,0
76560,30.0,150.0,41.0,1976,9,38,11,3
76560,30.0,150.0,41.0,1976,9,38,11,4
76560,30.0,150.0,41.0,1976,9,38,11,1
76560,30.0,150.0,41.0,1976,9,38,11,2
76560,30.0,150.0,41.0,1976,9,38,11,5
76560,30.0,150.0,41.0,1976,9,38,11,0
76876,19.0,160.0,55.0,2000,15,62,17,3
76876,19.0,160.0,55.0,2000,15,62,17,1
76876,19.0,160.0,55.0,2000,15,62,17,2
76876,19.0,160.0,55.0,2000,15,62,17,5
76876,19.0,160.0,55.0,2000,15,62,17,0
76964,17.0,157.0,49.0,1960,5,73,15,3
76964,17.0,157.0,49.0,1960,5,73,15,4
76964,17.0,157.0,49.0,1960,5,73,15,1
76964,17.0,157.0,49.0,1960,5,73,15,2
76964,17.0,157.0,49.0,1960,5,73,15,5
76964,17.0,157.0,49.0,1960,5,73,15,0
77334,19.0,153.0,46.0,1964,6,73,18,3
77334,19.0,153.0,46.0,1964,6,73,18,4
77334,19.0,153.0,46.0,1964,6,73,18,1
77334,19.0,153.0,46.0,1964,6,73,18,2
77334,19.0,153.0,46.0,1964,6,73,18,5
77334,19.0,153.0,46.0,1964,6,73,18,0
77368,16.0,154.0,43.0,2004,16,73,1,3
77368,16.0,154.0,43.0,2004,16,73,1,4
77368,16.0,154.0,43.0,2004,16,73,1,1
77368,16.0,154.0,43.0,2004,16,73,1,2
77368,16.0,154.0,43.0,2004,16,73,1,5
77368,16.0,154.0,43.0,2004,16,73,1,0
77454,18.0,145.0,52.0,1988,12,10,16,3
77454,18.0,145.0,52.0,1988,12,10,16,4
77454,18.0,145.0,52.0,1988,12,10,16,1
77454,18.0,145.0,52.0,1988,12,10,16,2
77454,18.0,145.0,52.0,1988,12,10,16,5
77454,18.0,145.0,52.0,1988,12,10,16,0
77480,17.0,160.0,54.0,1972,8,10,13,3
77480,17.0,160.0,54.0,1972,8,10,13,4
77480,17.0,160.0,54.0,1972,8,10,13,1
77480,17.0,160.0,54.0,1972,8,10,13,2
77480,17.0,160.0,54.0,1972,8,10,13,5
77480,17.0,160.0,54.0,1972,8,10,13,0
77480,21.0,160.0,54.0,1976,9,10,11,3
77480,21.0,160.0,54.0,1976,9,10,11,4
77480,21.0,160.0,54.0,1976,9,10,11,1
77480,21.0,160.0,54.0,1976,9,10,11,2
77480,21.0,160.0,54.0,1976,9,10,11,5
77480,21.0,160.0,54.0,1976,9,10,11,0
77482,14.0,165.0,57.0,1968,7,10,10,3
77482,14.0,165.0,57.0,1968,7,10,10,4
77482,14.0,165.0,57.0,1968,7,10,10,1
77482,14.0,165.0,57.0,1968,7,10,10,2
77482,14.0,165.0,57.0,1968,7,10,10,5
77482,14.0,165.0,57.0,1968,7,10,10,0
77482,18.0,165.0,57.0,1972,8,10,13,3
77482,18.0,165.0,57.0,1972,8,10,13,4
77482,18.0,165.0,57.0,1972,8,10,13,1
77482,18.0,165.0,57.0,1972,8,10,13,2
77482,18.0,165.0,57.0,1972,8,10,13,5
77482,18.0,165.0,57.0,1972,8,10,13,0
77482,22.0,165.0,57.0,1976,9,10,11,3
77482,22.0,165.0,57.0,1976,9,10,11,4
77482,22.0,165.0,57.0,1976,9,10,11,1
77482,22.0,165.0,57.0,1976,9,10,11,2
77482,22.0,165.0,57.0,1976,9,10,11,5
77482,22.0,165.0,57.0,1976,9,10,11,0
77583,17.0,159.0,57.0,2016,19,49,14,3
77583,17.0,159.0,57.0,2016,19,49,14,1
77583,17.0,159.0,57.0,2016,19,49,14,2
77583,17.0,159.0,57.0,2016,19,49,14,5
77583,17.0,159.0,57.0,2016,19,49,14,0
77639,16.0,144.0,36.0,2000,15,3,17,3
77639,16.0,144.0,36.0,2000,15,3,17,4
77639,16.0,144.0,36.0,2000,15,3,17,1
77639,16.0,144.0,36.0,2000,15,3,17,2
77639,16.0,144.0,36.0,2000,15,3,17,0
77900,18.0,148.0,40.0,1984,11,73,8,3
77900,18.0,148.0,40.0,1984,11,73,8,4
77900,18.0,148.0,40.0,1984,11,73,8,1
77900,18.0,148.0,40.0,1984,11,73,8,2
77900,18.0,148.0,40.0,1984,11,73,8,5
77900,18.0,148.0,40.0,1984,11,73,8,0
78100,14.0,160.0,49.0,1972,8,30,13,3
78100,14.0,160.0,49.0,1972,8,30,13,4
78100,14.0,160.0,49.0,1972,8,30,13,1
78100,14.0,160.0,49.0,1972,8,30,13,2
78100,14.0,160.0,49.0,1972,8,30,13,5
78100,14.0,160.0,49.0,1972,8,30,13,0
78100,18.0,160.0,49.0,1976,9,30,11,3
78100,18.0,160.0,49.0,1976,9,30,11,4
78100,18.0,160.0,49.0,1976,9,30,11,1
78100,18.0,160.0,49.0,1976,9,30,11,2
78100,18.0,160.0,49.0,1976,9,30,11,5
78100,18.0,160.0,49.0,1976,9,30,11,0
78263,30.0,0.0,0.0,1948,2,48,7,4
78508,16.0,151.0,44.0,2016,19,59,14,3
78508,16.0,151.0,44.0,2016,19,59,14,4
78508,16.0,151.0,44.0,2016,19,59,14,1
78508,16.0,151.0,44.0,2016,19,59,14,5
78508,16.0,151.0,44.0,2016,19,59,14,0
78546,20.0,160.0,54.0,2008,17,73,4,3
78546,20.0,160.0,54.0,2008,17,73,4,4
78546,20.0,160.0,54.0,2008,17,73,4,5
78679,19.0,150.0,42.0,2016,19,36,14,4
78679,19.0,150.0,42.0,2016,19,36,14,1
78679,19.0,150.0,42.0,2016,19,36,14,0
78839,17.0,153.0,52.0,1992,13,26,3,3
78839,17.0,153.0,52.0,1992,13,26,3,1
78839,17.0,153.0,52.0,1992,13,26,3,2
78839,17.0,153.0,52.0,1992,13,26,3,5
78839,17.0,153.0,52.0,1992,13,26,3,0
79009,16.0,155.0,50.0,2004,16,66,1,3
79009,16.0,155.0,50.0,2004,16,66,1,4
79009,16.0,155.0,50.0,2004,16,66,1,1
79009,16.0,155.0,50.0,2004,16,66,1,2
79009,16.0,155.0,50.0,2004,16,66,1,0
79085,22.0,0.0,0.0,1936,1,30,5,4
79115,17.0,156.0,49.0,1964,6,73,18,3
79115,17.0,156.0,49.0,1964,6,73,18,4
79115,17.0,156.0,49.0,1964,6,73,18,1
79115,17.0,156.0,49.0,1964,6,73,18,2
79115,17.0,156.0,49.0,1964,6,73,18,5
79115,17.0,156.0,49.0,1964,6,73,18,0
79115,21.0,156.0,49.0,1968,7,73,10,3
79115,21.0,156.0,49.0,1968,7,73,10,4
79115,21.0,156.0,49.0,1968,7,73,10,1
79115,21.0,156.0,49.0,1968,7,73,10,2
79115,21.0,156.0,49.0,1968,7,73,10,5
79115,21.0,156.0,49.0,1968,7,73,10,0
79115,25.0,156.0,49.0,1972,8,73,13,3
79115,25.0,156.0,49.0,1972,8,73,13,4
79115,25.0,156.0,49.0,1972,8,73,13,1
79115,25.0,156.0,49.0,1972,8,73,13,2
79115,25.0,156.0,49.0,1972,8,73,13,5
79115,25.0,156.0,49.0,1972,8,73,13,0
79152,0.0,0.0,0.0,1928,0,24,0,4
79179,21.0,158.0,52.0,1960,5,48,15,3
79179,21.0,158.0,52.0,1960,5,48,15,4
79179,21.0,158.0,52.0,1960,5,48,15,1
79179,21.0,158.0,52.0,1960,5,48,15,2
79179,21.0,158.0,52.0,1960,5,48,15,5
79179,21.0,158.0,52.0,1960,5,48,15,0
79183,30.0,0.0,0.0,1936,1,73,5,4
79233,22.0,0.0,0.0,1936,1,25,5,4
79263,16.0,149.0,36.0,2000,15,5,17,3
79263,16.0,149.0,36.0,2000,15,5,17,4
79263,16.0,149.0,36.0,2000,15,5,17,5
79263,16.0,149.0,36.0,2000,15,5,17,0
79418,0.0,0.0,0.0,1948,2,36,7,4
79589,26.0,0.0,0.0,1948,2,78,7,4
79791,20.0,165.0,58.0,1964,6,55,18,3
79791,20.0,165.0,58.0,1964,6,55,18,4
79791,20.0,165.0,58.0,1964,6,55,18,1
79791,20.0,165.0,58.0,1964,6,55,18,2
79791,20.0,165.0,58.0,1964,6,55,18,5
79791,20.0,165.0,58.0,1964,6,55,18,0
79808,26.0,164.0,54.0,1960,5,9,15,3
79808,26.0,164.0,54.0,1960,5,9,15,4
79808,26.0,164.0,54.0,1960,5,9,15,1
79808,26.0,164.0,54.0,1960,5,9,15,2
79808,26.0,164.0,54.0,1960,5,9,15,5
79808,26.0,164.0,54.0,1960,5,9,15,0
79809,18.0,167.0,50.0,2012,18,9,7,3
79809,18.0,167.0,50.0,2012,18,9,7,1
79809,18.0,167.0,50.0,2012,18,9,7,5
79809,18.0,167.0,50.0,2012,18,9,7,0
79911,20.0,159.0,50.0,2012,18,3,7,4
79911,20.0,159.0,50.0,2012,18,3,7,1
79911,20.0,159.0,50.0,2012,18,3,7,5
79911,24.0,159.0,50.0,2016,19,3,14,1
79911,24.0,159.0,50.0,2016,19,3,14,5
79937,15.0,147.0,39.0,1992,13,73,3,3
79937,15.0,147.0,39.0,1992,13,73,3,4
79937,15.0,147.0,39.0,1992,13,73,3,1
79937,15.0,147.0,39.0,1992,13,73,3,2
79937,15.0,147.0,39.0,1992,13,73,3,5
79937,15.0,147.0,39.0,1992,13,73,3,0
79937,19.0,147.0,39.0,1996,14,73,2,3
79937,19.0,147.0,39.0,1996,14,73,2,4
79937,19.0,147.0,39.0,1996,14,73,2,1
79937,19.0,147.0,39.0,1996,14,73,2,2
79937,19.0,147.0,39.0,1996,14,73,2,5
79937,19.0,147.0,39.0,1996,14,73,2,0
79967,16.0,155.0,45.0,2000,15,27,17,3
79967,16.0,155.0,45.0,2000,15,27,17,1
79967,16.0,155.0,45.0,2000,15,27,17,2
79967,16.0,155.0,45.0,2000,15,27,17,5
79967,16.0,155.0,45.0,2000,15,27,17,0
79967,28.0,155.0,45.0,2012,18,27,7,3
79967,28.0,155.0,45.0,2012,18,27,7,1
79967,28.0,155.0,45.0,2012,18,27,7,5
79967,28.0,155.0,45.0,2012,18,27,7,0
79967,32.0,155.0,45.0,2016,19,27,14,0
79987,15.0,152.0,41.0,1988,12,73,16,3
79987,15.0,152.0,41.0,1988,12,73,16,4
79987,15.0,152.0,41.0,1988,12,73,16,1
79987,15.0,152.0,41.0,1988,12,73,16,2
79987,15.0,152.0,41.0,1988,12,73,16,5
79987,15.0,152.0,41.0,1988,12,73,16,0
80033,15.0,0.0,0.0,1992,13,58,3,3
80033,15.0,0.0,0.0,1992,13,58,3,4
80033,15.0,0.0,0.0,1992,13,58,3,1
80033,15.0,0.0,0.0,1992,13,58,3,2
80033,15.0,0.0,0.0,1992,13,58,3,5
80033,15.0,0.0,0.0,1992,13,58,3,0
80033,19.0,0.0,0.0,1996,14,58,2,3
80033,19.0,0.0,0.0,1996,14,58,2,4
80033,19.0,0.0,0.0,1996,14,58,2,1
80033,19.0,0.0,0.0,1996,14,58,2,2
80033,19.0,0.0,0.0,1996,14,58,2,5
80033,19.0,0.0,0.0,1996,14,58,2,0
80071,17.0,0.0,0.0,1992,13,64,3,3
80071,17.0,0.0,0.0,1992,13,64,3,1
80071,17.0,0.0,0.0,1992,13,64,3,2
80071,17.0,0.0,0.0,1992,13,64,3,5
80071,17.0,0.0,0.0,1992,13,64,3,0
80091,23.0,0.0,0.0,1952,3,65,6,3
80091,23.0,0.0,0.0,1952,3,65,6,4
80091,23.0,0.0,0.0,1952,3,65,6,1
80091,23.0,0.0,0.0,1952,3,65,6,2
80091,23.0,0.0,0.0,1952,3,65,6,5
80091,23.0,0.0,0.0,1952,3,65,6,0
80092,18.0,165.0,57.0,1968,7,10,10,3
80092,18.0,165.0,57.0,1968,7,10,10,4
80092,18.0,165.0,57.0,1968,7,10,10,1
80092,18.0,165.0,57.0,1968,7,10,10,2
80092,18.0,165.0,57.0,1968,7,10,10,5
80092,18.0,165.0,57.0,1968,7,10,10,0
80185,18.0,148.0,38.0,2008,17,38,4,3
80185,18.0,148.0,38.0,2008,17,38,4,4
80185,18.0,148.0,38.0,2008,17,38,4,1
80185,18.0,148.0,38.0,2008,17,38,4,5
80185,22.0,148.0,38.0,2012,18,38,7,4
80185,22.0,148.0,38.0,2012,18,38,7,1
80185,22.0,148.0,38.0,2012,18,38,7,5
80185,22.0,148.0,38.0,2012,18,38,7,0
80270,16.0,0.0,0.0,1996,14,71,2,3
80270,16.0,0.0,0.0,1996,14,71,2,4
80270,16.0,0.0,0.0,1996,14,71,2,1
80270,16.0,0.0,0.0,1996,14,71,2,2
80270,16.0,0.0,0.0,1996,14,71,2,5
80270,16.0,0.0,0.0,1996,14,71,2,0
80311,26.0,0.0,0.0,1948,2,18,7,4
80351,16.0,165.0,50.0,1988,12,30,16,3
80351,16.0,165.0,50.0,1988,12,30,16,4
80351,16.0,165.0,50.0,1988,12,30,16,1
80351,16.0,165.0,50.0,1988,12,30,16,2
80351,16.0,165.0,50.0,1988,12,30,16,5
80351,16.0,165.0,50.0,1988,12,30,16,0
80352,16.0,165.0,49.0,1988,12,30,16,3
80352,16.0,165.0,49.0,1988,12,30,16,4
80352,16.0,165.0,49.0,1988,12,30,16,1
80352,16.0,165.0,49.0,1988,12,30,16,2
80352,16.0,165.0,49.0,1988,12,30,16,5
80352,16.0,165.0,49.0,1988,12,30,16,0
80417,17.0,152.0,42.0,2008,17,3,4,3
80417,17.0,152.0,42.0,2008,17,3,4,4
80417,17.0,152.0,42.0,2008,17,3,4,1
80417,17.0,152.0,42.0,2008,17,3,4,0
80417,21.0,152.0,42.0,2012,18,3,7,4
80417,21.0,152.0,42.0,2012,18,3,7,1
80417,21.0,152.0,42.0,2012,18,3,7,0
80465,16.0,153.0,42.0,1992,13,9,3,3
80465,16.0,153.0,42.0,1992,13,9,3,4
80465,16.0,153.0,42.0,1992,13,9,3,1
80465,16.0,153.0,42.0,1992,13,9,3,2
80465,16.0,153.0,42.0,1992,13,9,3,5
80465,16.0,153.0,42.0,1992,13,9,3,0
80531,17.0,150.0,40.0,1992,13,38,3,3
80531,17.0,150.0,40.0,1992,13,38,3,1
80531,17.0,150.0,40.0,1992,13,38,3,2
80531,17.0,150.0,40.0,1992,13,38,3,5
80531,17.0,150.0,40.0,1992,13,38,3,0
80531,21.0,150.0,40.0,1996,14,38,2,3
80531,21.0,150.0,40.0,1996,14,38,2,4
80531,21.0,150.0,40.0,1996,14,38,2,1
80531,21.0,150.0,40.0,1996,14,38,2,2
80531,21.0,150.0,40.0,1996,14,38,2,5
80531,21.0,150.0,40.0,1996,14,38,2,0
80569,16.0,148.0,41.0,2016,19,38,14,4
80569,16.0,148.0,41.0,2016,19,38,14,1
80569,16.0,148.0,41.0,2016,19,38,14,2
80589,18.0,151.0,48.0,1972,8,38,13,3
80589,18.0,151.0,48.0,1972,8,38,13,4
80589,18.0,151.0,48.0,1972,8,38,13,1
80589,18.0,151.0,48.0,1972,8,38,13,2
80589,18.0,151.0,48.0,1972,8,38,13,5
80589,18.0,151.0,48.0,1972,8,38,13,0
80714,17.0,140.0,38.0,1996,14,12,2,3
80714,17.0,140.0,38.0,1996,14,12,2,4
80714,17.0,140.0,38.0,1996,14,12,2,1
80714,17.0,140.0,38.0,1996,14,12,2,2
80714,17.0,140.0,38.0,1996,14,12,2,5
80714,17.0,140.0,38.0,1996,14,12,2,0
80743,15.0,153.0,42.0,2008,17,25,4,3
80743,15.0,153.0,42.0,2008,17,25,4,4
80743,15.0,153.0,42.0,2008,17,25,4,1
80743,15.0,153.0,42.0,2008,17,25,4,0
80754,14.0,139.0,34.0,1996,14,73,2,3
80754,14.0,139.0,34.0,1996,14,73,2,4
80754,14.0,139.0,34.0,1996,14,73,2,1
80754,14.0,139.0,34.0,1996,14,73,2,2
80754,14.0,139.0,34.0,1996,14,73,2,5
80754,14.0,139.0,34.0,1996,14,73,2,0
80768,17.0,158.0,45.0,1984,11,38,8,3
80768,17.0,158.0,45.0,1984,11,38,8,4
80768,17.0,158.0,45.0,1984,11,38,8,1
80768,17.0,158.0,45.0,1984,11,38,8,2
80768,17.0,158.0,45.0,1984,11,38,8,5
80768,17.0,158.0,45.0,1984,11,38,8,0
81048,19.0,160.0,47.0,2000,15,50,17,3
81048,19.0,160.0,47.0,2000,15,50,17,1
81048,19.0,160.0,47.0,2000,15,50,17,2
81048,19.0,160.0,47.0,2000,15,50,17,5
81048,19.0,160.0,47.0,2000,15,50,17,0
81064,19.0,168.0,62.0,2016,19,61,14,3
81064,19.0,168.0,62.0,2016,19,61,14,1
81064,19.0,168.0,62.0,2016,19,61,14,5
81064,19.0,168.0,62.0,2016,19,61,14,0
81155,17.0,159.0,47.0,2004,16,8,1,3
81155,17.0,159.0,47.0,2004,16,8,1,4
81155,17.0,159.0,47.0,2004,16,8,1,0
81228,17.0,162.0,49.0,1992,13,30,3,3
81228,17.0,162.0,49.0,1992,13,30,3,4
81228,17.0,162.0,49.0,1992,13,30,3,1
81228,17.0,162.0,49.0,1992,13,30,3,2
81228,17.0,162.0,49.0,1992,13,30,3,5
81228,17.0,162.0,49.0,1992,13,30,3,0
81228,21.0,162.0,49.0,1996,14,30,2,3
81228,21.0,162.0,49.0,1996,14,30,2,4
81228,21.0,162.0,49.0,1996,14,30,2,1
81228,21.0,162.0,49.0,1996,14,30,2,2
81228,21.0,162.0,49.0,1996,14,30,2,5
81228,21.0,162.0,49.0,1996,14,30,2,0
81248,16.0,164.0,52.0,1992,13,30,3,3
81248,16.0,164.0,52.0,1992,13,30,3,4
81248,16.0,164.0,52.0,1992,13,30,3,1
81248,16.0,164.0,52.0,1992,13,30,3,2
81248,16.0,164.0,52.0,1992,13,30,3,5
81248,16.0,164.0,52.0,1992,13,30,3,0
81325,20.0,166.0,57.0,1960,5,55,15,3
81325,20.0,166.0,57.0,1960,5,55,15,4
81325,20.0,166.0,57.0,1960,5,55,15,1
81325,20.0,166.0,57.0,1960,5,55,15,2
81325,20.0,166.0,57.0,1960,5,55,15,5
81325,20.0,166.0,57.0,1960,5,55,15,0
81353,16.0,0.0,0.0,1992,13,3,3,3
81353,16.0,0.0,0.0,1992,13,3,3,4
81353,16.0,0.0,0.0,1992,13,3,3,1
81353,16.0,0.0,0.0,1992,13,3,3,2
81353,16.0,0.0,0.0,1992,13,3,3,5
81353,16.0,0.0,0.0,1992,13,3,3,0
81365,18.0,143.0,37.0,1996,14,3,2,3
81365,18.0,143.0,37.0,1996,14,3,2,4
81365,18.0,143.0,37.0,1996,14,3,2,1
81365,18.0,143.0,37.0,1996,14,3,2,2
81365,18.0,143.0,37.0,1996,14,3,2,5
81365,18.0,143.0,37.0,1996,14,3,2,0
81431,21.0,0.0,0.0,1952,3,24,6,3
81431,21.0,0.0,0.0,1952,3,24,6,4
81431,21.0,0.0,0.0,1952,3,24,6,1
81431,21.0,0.0,0.0,1952,3,24,6,2
81431,21.0,0.0,0.0,1952,3,24,6,5
81431,21.0,0.0,0.0,1952,3,24,6,0
81475,19.0,150.0,45.0,1960,5,73,15,3
81475,19.0,150.0,45.0,1960,5,73,15,4
81475,19.0,150.0,45.0,1960,5,73,15,1
81475,19.0,150.0,45.0,1960,5,73,15,2
81475,19.0,150.0,45.0,1960,5,73,15,5
81475,19.0,150.0,45.0,1960,5,73,15,0
81656,18.0,163.0,50.0,1972,8,73,13,3
81656,18.0,163.0,50.0,1972,8,73,13,4
81656,18.0,163.0,50.0,1972,8,73,13,1
81656,18.0,163.0,50.0,1972,8,73,13,2
81656,18.0,163.0,50.0,1972,8,73,13,5
81656,18.0,163.0,50.0,1972,8,73,13,0
81696,17.0,150.0,47.0,2004,16,3,1,3
81696,17.0,150.0,47.0,2004,16,3,1,4
81696,17.0,150.0,47.0,2004,16,3,1,1
81696,17.0,150.0,47.0,2004,16,3,1,2
81696,17.0,150.0,47.0,2004,16,3,1,5
81696,17.0,150.0,47.0,2004,16,3,1,0
81699,15.0,153.0,47.0,2012,18,10,7,4
81699,15.0,153.0,47.0,2012,18,10,7,1
